core,section,cut,ave_depth,ave_depth_adj,y_m,x_m,FlowThrough (mL),FlowRate (mL/min),Liquid Conductivity,Dust Concentration,x1_m (ppb),x1_1_m (ppb),x1_2_m (ppb),x1_3_m (ppb),x1_4_m (ppb),x1_5_m (ppb),x1_6_m (ppb),x1_7_m (ppb),x1_8_m (ppb),x1_9_m (ppb),x2_0_m (ppb),x2_1_m (ppb),x2_2_m (ppb),x2_3_m (ppb),x2_4_m (ppb),x2_5_m (ppb),x2_7_m (ppb),x2_9_m (ppb),x3_2_m (ppb),x3_6_m (ppb),x4_0_m (ppb),x4_5_m (ppb),x5_1_m (ppb),x5_7_m (ppb),x6_4_m (ppb),x7_2_m (ppb),x8_1_m (ppb),x9_0_m (ppb),x10_0_m (ppb),x12_0_m (ppb)
alhic2302,156_2,stick1,127.77751077839001,127.79363685090375,0.016,0.015,0.063188827,5.4788,1.58,56.2668764,1.228023096,1.376419992,1.526368075,0.804656747,1.004996866,0.872542726,0.70596247,0.423387893,0.879523068,0.886632675,1.034124712,0.59856431,0.458806664,0.786387211,0.297827917,0.336629138,2.120278824,1.05088615,1.41192494,3.015507661,4.136498849,3.926442267,5.71573655,7.979694077,5.647699762,8.041353763,0.0,0.0,0.0,37.22848964
alhic2302,156_2,stick1,127.77790032195001,127.79402639446376,0.016,0.015,0.049826887,4.3078,1.59,121.9353028,1.830556007,1.600069881,1.369146606,0.960413504,0.449824987,0.645475906,0.55954906,0.939621666,0.637361351,0.749599024,0.218573852,2.277238995,0.581843593,0.0,1.133086847,0.853804108,1.07554728,3.331748542,6.266949473,3.824168108,5.245772439,4.979385557,3.624254999,5.059793413,7.16222797,10.19778162,29.03977657,0.0,27.32173145,0.0
alhic2302,156_2,stick1,127.77829435869002,127.79442043120376,0.016,0.015,0.05098124,4.4076,1.57,57.06419029,1.682294888,1.386130879,1.292002474,0.586666963,1.025826038,0.630860583,0.875006967,0.918346087,1.245859529,0.366313036,0.427249495,1.236486743,1.706007235,0.324896538,0.738287128,2.086179177,1.576790966,3.256308732,0.875006967,2.491719057,3.417995963,4.866638784,7.084384102,0.0,7.000055733,9.966876229,0.0,0.0,0.0,46.1429455
alhic2302,156_2,stick1,127.77859213968001,127.79471821219376,0.016,0.015,0.057062993,4.9334,1.58,31.49669929,1.98013825,1.46067403,1.236751408,0.786210314,0.392783086,0.483106019,0.879467668,0.35162961,0.834807201,0.818178811,1.145140193,1.546583402,1.016121065,0.580538364,0.659600751,0.74553398,1.878316201,0.581850503,3.126996154,2.226152535,0.0,4.34795417,0.0,4.418165578,0.0,0.0,0.0,0.0,0.0,41.22504695
alhic2302,156_2,stick1,127.77898637425001,127.79511244676375,0.016,0.015,0.05501338,4.7562,1.56,64.5735434,1.385771638,1.317472893,1.026262882,0.978602236,0.882736534,0.751657384,1.114952267,0.607883577,0.865909307,1.018393679,0.593902131,1.604203893,1.053978315,0.602167269,1.026262882,2.319930198,1.94829594,4.224698061,2.432623127,8.081820194,1.583739015,6.764916457,0.0,0.0,0.0,9.236365936,13.15099759,0.0,0.0,0.0
alhic2302,156_2,stick1,127.77927861624,127.79540468875375,0.016,0.015,0.054162,4.779,1.55,65.76123557,1.859983096,1.773091723,1.476726038,0.5522139,0.620731656,0.848303101,0.617715467,0.617438983,1.172694207,1.03440195,1.809713282,0.698323113,1.338182433,0.61163282,0.6949299,1.178198751,0.989460737,1.226030479,4.941723736,5.863471034,3.217268057,11.45209186,3.334170508,4.654808776,13.17792996,0.0,0.0,0.0,0.0,0.0
alhic2302,156_2,stick1,127.77965862404001,127.79578469655375,0.016,0.015,0.044884577,3.1646,1.55,117.8219715,3.063347116,2.422167333,1.886779182,1.199436882,0.99871182,0.921278897,1.615020864,0.447036368,1.06131329,2.080346323,1.69848949,1.685326196,2.9066008,1.107081516,0.838568525,3.317362285,2.387954902,2.958890012,6.957012951,2.830168773,3.882261691,8.291510077,8.046654619,5.616935073,7.950871944,11.32067509,0.0,0.0,30.33016946,52.41053283
alhic2302,156_2,stick1,127.78005566581001,127.79618173832375,0.016,0.015,0.056245,4.821,1.58,72.87048113,2.057344287,1.353054827,1.212913375,0.638115586,0.796990973,1.143641383,0.396559162,1.189144998,0.141158022,0.664062328,1.161794421,1.793229688,1.288623645,0.588981363,1.338387173,4.160071168,0.952816649,4.722500688,0.793118325,3.387792531,6.196236911,0.0,0.0,0.0,12.68989319,0.0,0.0,0.0,24.20405043,0.0
alhic2302,156_2,stick1,127.78044204751001,127.79656812002375,0.016,0.015,0.05990325,5.247,1.53,93.05653028,1.36355555,1.6636514,1.099571195,1.04850604,0.685959345,0.536899998,0.465426961,1.563134631,0.265075199,0.935262752,1.272651847,0.841859196,0.725956975,1.659038038,1.256652795,1.775462956,1.341943194,2.771313026,5.212781963,4.241203182,2.908918506,4.141799983,9.043850362,4.208682382,17.8723953,0.0,24.1549775,0.0,0.0,39.27039984
alhic2302,156_2,stick1,127.78082957216002,127.79695564467376,0.016,0.015,0.063648667,5.4556,1.49,54.12808203,1.240539661,1.167198101,1.367502479,0.704861802,0.64559395,0.577492601,0.525646598,0.630493588,0.748430411,0.293409018,1.026653512,0.594239886,1.366475825,0.78070583,0.591352423,2.339379748,0.420992106,3.129881564,0.700862131,0.0,1.36887135,1.949037527,2.837221147,7.922043497,5.606897049,0.0,0.0,15.59230022,0.0,36.95952645
alhic2302,156_2,stick1,127.78113199712001,127.79725806963376,0.016,0.015,0.05684952,4.9868,1.48,70.290092,1.724160394,1.784889154,1.448294731,1.473103483,1.379903035,0.484920111,1.177026829,0.352950001,0.977598943,0.821251121,0.383146754,0.887080523,0.254984165,2.039514119,0.993116387,2.993334017,2.828054086,2.336141547,1.569369105,1.117255935,4.59776105,4.364280997,12.70620002,8.869512106,0.0,0.0,12.72624339,0.0,0.0,41.37984945
alhic2302,156_2,stick1,127.78152247866001,127.79764855117375,0.016,0.015,0.063898333,5.477,1.47,72.32578884,1.597878316,1.644706803,1.178083725,0.561686186,0.46768833,0.719045242,1.134450994,0.314015047,0.745506107,0.584525193,1.022642122,1.578448115,0.907424443,1.036873892,1.767125587,1.331565263,2.516083111,2.078434893,4.188742132,3.97603257,4.090568488,3.882844307,2.826135419,3.945545052,5.584989509,0.0,22.644748,0.0,0.0,36.81511639
alhic2302,156_2,stick1,127.78181865601002,127.79794472852376,0.016,0.015,0.060147567,5.2684,1.45,55.40396402,1.539085763,1.385765661,1.368880984,0.895068906,0.807386284,0.458330687,0.927072836,1.000790517,1.18799314,1.397195636,0.724275653,0.628829702,1.928021789,1.376915917,0.625774164,2.121901327,0.890994855,2.760056079,5.191607881,5.279969511,4.345653919,2.06248809,0.0,0.0,0.0,0.0,0.0,16.49990472,0.0,0.0
alhic2302,156_2,stick1,127.78220845780001,127.79833453031375,0.016,0.015,0.062780667,5.3812,1.45,46.15102392,1.539587569,1.414230446,1.161586294,0.71460716,0.535516262,0.512292343,0.71055219,0.639210737,0.505852096,0.594931332,0.693898623,0.803274393,1.616263367,1.055333068,0.899292615,2.710541495,1.707250824,2.644295861,6.394969706,9.105337727,1.387797245,5.927954249,2.876448319,0.0,0.0,0.0,0.0,0.0,0.0,37.47052562
alhic2302,156_2,stick1,127.78250412942002,127.79863020193376,0.016,0.015,0.05900412,5.1758,1.45,75.30230105,1.591984091,1.381911408,1.275802207,1.216552712,0.506481663,0.934425445,0.283511602,0.793477172,0.538229056,1.107767133,0.922889328,2.136719517,0.491346278,0.561439723,1.913703311,1.802518219,0.908261532,3.938960869,1.512061875,6.458748674,7.383114625,2.102457251,6.121109613,8.545632167,0.0,8.611664898,12.26153069,0.0,0.0,0.0
alhic2302,156_2,stick1,127.78289816698002,127.79902423949376,0.016,0.015,0.04583271,3.9682,1.42,81.1885634,2.405921495,1.344167547,1.591116082,1.109367431,0.978051642,0.701727103,0.729974403,1.313365811,0.866131738,1.01865528,1.18810938,0.275077024,0.316274717,0.722786341,1.231831805,2.320526133,2.923194616,3.622099959,0.973299204,4.157432343,5.702925024,2.706661681,0.0,5.50073851,7.786393633,0.0,0.0,0.0,29.7027345,0.0
alhic2302,156_2,stick1,127.78319670744001,127.79932277995376,0.016,0.015,0.06300588,5.3928,1.44,58.77182988,1.771759381,1.351657946,0.858741522,0.522172061,0.592891188,0.87507628,0.796513876,0.530771576,0.378032953,1.037408331,1.037127443,1.200604656,0.460138875,1.0515608,0.89607811,1.350426358,0.850574144,2.1078751,4.248074005,3.024263623,1.38283659,1.968921629,2.866166508,0.0,0.0,16.12940599,11.48275094,0.0,0.0,37.33658793
alhic2302,156_2,stick1,127.78358732489001,127.79971339740375,0.016,0.015,0.058791267,5.1496,1.44,97.05540199,1.806149752,1.60265688,1.280421239,0.559605398,0.571854798,1.250411367,1.23299823,0.79634995,0.810266566,1.588253993,1.852461284,0.428891099,0.739687791,1.126944822,1.280421239,1.809044222,4.101974488,4.517967825,0.758768142,7.562487945,4.445907081,6.330207543,6.143271044,12.86485734,6.070145135,8.642843366,0.0,16.88055345,0.0,0.0
alhic2302,156_2,stick1,127.78398655308001,127.80011262559375,0.016,0.015,0.06276582,5.3646,1.43,117.4148136,1.561641205,1.501170987,1.686572502,0.810079686,0.714190578,0.732019315,0.710720264,0.639361937,0.379478813,0.595072057,0.867578447,1.4060627,0.923797531,2.638956742,0.299835111,0.677795662,1.280740993,5.289842688,3.55360132,2.023887002,6.940627579,3.952904301,5.754257431,4.016736385,5.685762113,8.095548008,23.05333788,31.62323441,0.0,0.0
alhic2302,156_2,stick1,127.78431136731001,127.80043743982375,0.016,0.015,0.033268713,2.9098,1.44,94.59205558,3.069002405,2.505369884,1.484906124,1.528322278,1.459699384,0.828630649,1.676084514,1.005200588,0.477291254,0.8420115,2.291521796,1.136881251,0.435716501,1.493622091,2.262714093,3.196877506,6.44343193,5.987991973,5.363470444,1.909165016,0.0,11.18651377,0.0,22.7343105,0.0,15.27332013,0.0,0.0,0.0,0.0
alhic2302,156_2,stick1,127.78470480312001,127.80083087563375,0.016,0.015,0.071424687,5.0596,1.47,50.30983134,1.334202243,1.014756106,0.889264855,0.753748027,0.575308007,0.514620865,0.546489239,0.749135499,0.444632428,0.522931039,0.914881538,0.52954487,0.811804885,0.69571023,0.526971766,1.191252003,1.125475832,1.859420486,1.87367739,3.55705942,3.659526152,5.21053626,0.0,0.0,0.0,7.11411884,0.0,13.89476336,0.0,32.93573537
alhic2302,156_2,stick1,127.78502235571001,127.80114842822375,0.016,0.015,0.047857647,4.1858,1.48,118.940562,2.617028539,2.688171891,1.818721051,1.187419808,1.248891532,0.864046107,1.048631957,1.397550132,0.995381116,1.951108559,1.137838495,1.317190288,1.817355644,1.730510121,1.179710952,1.777872649,0.559901877,4.856380035,1.86423459,1.327174821,1.820541592,2.592138322,18.86692678,15.80397933,0.0,10.61739857,15.11735069,20.73710657,0.0,49.15462299
alhic2302,156_2,stick1,127.78538147473002,127.80150754724376,0.016,0.015,0.05739786,4.9058,1.71,41.81399707,1.68397104,1.452152266,0.942644296,1.094272843,0.911146922,0.720431272,0.680039685,0.582630262,0.829936826,1.138767627,1.707688942,1.537560431,1.262741101,0.0,1.311505107,0.741184436,2.334197322,2.892279555,2.331564635,1.106582434,4.553837178,0.0,3.146203414,0.0,0.0,8.852659473,0.0,0.0,0.0,0.0
alhic2302,156_2,stick1,127.78573153765001,127.80185761016375,0.016,0.015,0.03939936,3.4112,1.98,143.8835517,2.315035237,2.851363251,1.612093791,0.986861513,0.758502291,0.583077905,0.707640622,1.527819598,0.403023448,1.658981893,1.658532707,2.879938387,2.943342711,0.840806977,1.432972259,2.699434744,2.720408273,5.056244274,3.396674984,6.448375165,6.634130828,6.297241372,9.166917588,12.79786032,9.057799957,12.89675033,18.36275584,25.18896549,0.0,59.70717745
alhic2302,156_2,stick1,127.78606488949,127.80219096200375,0.016,0.015,0.06000048,5.2326,2.24,58.42839991,1.769749704,1.660955475,1.333029931,0.94711105,0.62258887,0.306302833,0.65054184,1.00324388,0.529291296,1.400620756,0.72605116,1.470866206,1.207967618,1.656349588,1.254616405,1.063551505,3.126126717,2.213457719,1.486952777,5.292912959,0.0,8.270176499,6.01946328,0.0,5.947811106,8.468660735,0.0,0.0,0.0,39.20676266
alhic2302,156_2,stick1,127.78645756688002,127.80258363939376,0.016,0.015,0.06053616,5.2488,2.35,100.5258694,1.596671047,1.257142322,0.777196498,0.543475341,0.308539814,0.834879051,1.105346131,0.88388111,0.393455727,0.925484511,0.719626387,0.624793123,0.957822722,0.820846336,1.554392997,1.054140216,1.770550773,5.484677488,4.421384524,5.246076364,5.757011099,10.2462429,5.966197495,0.0,0.0,8.393722183,0.0,16.39398864,22.48832461,77.71964984
alhic2302,156_2,stick1,127.78681321243002,127.80293928494376,0.016,0.015,0.057638987,4.9976,2.19,78.64491583,2.125681255,1.949060761,1.428457803,0.570792654,0.842525575,0.557991329,0.773936926,0.580192889,0.826464872,0.324001061,0.755797779,1.093663005,1.257458555,1.149473948,0.0,2.214251307,3.719091923,3.456216008,1.547873852,2.203906325,3.023191118,2.15225227,3.133041601,4.374014318,0.0,8.815625299,12.55193524,17.21801816,0.0,0.0
alhic2302,156_2,stick1,127.78715069161001,127.80327676412375,0.016,0.015,0.06059196,5.1788,2.11,98.51541317,1.572733035,1.465315369,1.087073074,0.839142945,0.678162485,0.3033128,0.552164101,0.441533566,1.572373553,0.46231611,1.437927346,1.664580644,0.717705487,1.640180815,0.310592307,1.755282405,3.980070557,0.547962657,0.736218801,4.192996142,2.875854693,6.142084193,2.980351569,8.321689971,5.889750411,0.0,23.88042334,0.0,22.46761479,0.0
alhic2302,156_2,stick1,127.78753736930001,127.80366344181375,0.016,0.015,0.06009114,5.3178,2.0,55.10828244,1.585840727,1.537835063,1.0569855,1.045227623,0.683814522,0.688141601,1.299120724,0.556516821,0.792739125,1.243117891,0.906194701,1.049033641,0.482458059,0.551283547,0.626361778,1.061946916,3.121410303,2.762647821,1.484709399,0.0,1.449911522,4.128849608,9.015572499,0.0,5.938837594,0.0,12.03972546,0.0,0.0,0.0
alhic2302,156_2,stick1,127.78796309651001,127.80408916902375,0.016,0.015,0.061385467,4.328,1.91,86.35973041,1.574580096,1.387338127,1.494564814,1.120635307,0.425979359,0.823327973,0.908377475,1.307478086,0.776024038,0.760566541,1.419339805,0.821531621,0.70842798,0.809489409,0.613154796,1.732592535,1.746054086,1.622638054,2.18010594,2.069397435,8.516038827,4.041791865,2.941825694,8.214118638,0.0,0.0,0.0,16.16716746,22.17718445,38.32217472
alhic2302,156_2,stick1,127.78831056541001,127.80443663792376,0.016,0.015,0.046483947,4.0304,1.9,81.97597949,2.050062097,2.18290612,1.518217416,1.672909244,0.562537039,0.988422797,0.479831677,1.438850726,0.853997296,1.205260793,1.405756866,0.542446431,0.311843731,0.356330079,1.214573932,3.203222026,2.3057927,4.999896447,5.757980124,12.29756107,3.748684977,8.006224652,3.88489696,5.423673569,0.0,0.0,15.56410072,0.0,0.0,50.60724718
alhic2302,156_2,stick1,127.78870933920001,127.80483541171375,0.016,0.015,0.06311804,5.4024,1.82,49.28359609,1.401947733,1.148303035,0.819945308,0.331700834,0.414286339,0.65514096,0.618409929,0.529828401,1.006296514,0.887627031,0.862737066,0.798980797,0.459321214,1.312115236,0.89448579,1.01102,0.849062684,2.104129431,2.120262614,2.012593028,1.380379306,1.965422879,8.583220094,0.0,5.654033638,0.0,11.46234623,0.0,0.0,0.0
alhic2302,156_2,stick1,127.78904700771001,127.80517308022375,0.016,0.015,0.05958296,5.2496,1.7,80.20033641,1.553670102,1.125199875,1.500296964,0.702761544,0.626951582,0.771123028,1.123029306,1.122526649,0.799500356,0.470145142,1.645062461,1.269576954,1.703005216,0.555985416,0.631703985,1.428005608,2.698313701,2.786210302,2.246058613,6.396002847,7.311388714,4.164064354,6.061643902,8.462612563,5.989489635,17.05600759,0.0,0.0,0.0,0.0
alhic2302,156_2,stick1,127.78939544885002,127.80552152136376,0.016,0.015,0.05448472,4.6768,1.69,70.04341122,1.499161765,1.862358688,1.4679792,0.823414599,0.685616647,0.590294945,0.204685553,1.595832713,0.582874094,0.514137527,1.998882353,0.925582474,1.862358688,0.91201506,0.690813741,2.732846967,1.967200068,4.875074171,4.912453271,3.497244565,3.198211765,2.27685193,3.314421788,4.627237745,13.09987539,9.325985507,0.0,0.0,0.0,0.0
alhic2302,156_2,stick1,127.78974101845002,127.80586709096376,0.016,0.015,0.061798387,5.3428,1.61,64.99165951,1.56405918,1.524671323,1.446512422,1.01635209,0.483580664,0.743478836,0.631615561,0.541142447,0.642365714,1.057678499,0.881160101,1.836095332,0.938259276,0.268026874,0.913586793,0.688406329,1.300790571,2.149061371,0.0,1.027785142,5.639424649,2.007392856,5.844338431,4.079617067,0.0,0.0,11.70711514,16.05914285,0.0,0.0
alhic2302,156_2,stick1,127.79008148945002,127.80620756196376,0.016,0.015,0.060019433,5.189,1.58,100.8097416,1.746508906,1.237775812,1.293414596,0.548154295,0.497913812,0.612412214,0.743241608,0.111436341,0.661405191,0.622301537,1.996010179,0.420114779,1.44910339,0.551942178,1.254220214,0.708810433,2.678691024,1.659569054,2.972966434,7.40773814,1.451643766,6.200673666,3.008781207,8.401070751,17.8377986,0.0,12.05410961,0.0,22.68193385,0.0
alhic2302,156_2,stick1,127.79043318147001,127.80655925398375,0.016,0.015,0.059348567,5.131,1.61,41.57952506,1.536867895,1.03805104,1.109848003,0.856723567,0.377656612,0.774168529,0.751643092,0.338087999,1.070210575,0.314667967,1.101039686,1.487022911,0.488494607,1.39545311,1.268397718,0.716822712,1.354485258,1.118885704,4.509858553,3.210631724,4.404158743,6.270765086,6.085583973,0.0,0.0,0.0,0.0,0.0,0.0,39.63742869
alhic2302,156_2,stick1,127.79072593160001,127.80685200411375,0.016,0.015,0.059285947,5.1404,1.59,46.58751101,1.974779738,1.589284363,1.388775332,0.605384802,0.882129516,0.619988987,0.940546257,1.015335299,0.937423349,0.315000331,1.285903085,1.275937336,0.73351586,0.558770816,1.587171808,2.15273954,1.807887888,5.600337562,5.267059037,1.07134097,2.939207052,0.0,0.0,0.0,12.03899208,0.0,0.0,0.0,0.0,0.0
alhic2302,156_2,stick1,127.79110551410001,127.80723158661375,0.016,0.015,0.059855717,5.1674,1.59,45.85291897,1.774029911,1.513611417,1.218349157,0.699559128,1.24818925,1.151413644,0.558955886,1.452634825,0.795857111,0.780004561,1.091710714,0.421263872,1.210889134,0.553451844,0.943238057,1.776872907,1.343008874,3.328216576,5.2169216,2.122285629,1.455614286,6.217633677,3.017010791,0.0,5.962196114,0.0,0.0,0.0,0.0,0.0
alhic2302,156_2,stick1,127.79155505919002,127.80768113170376,0.016,0.015,0.059588247,5.2118,1.57,41.17242019,1.827685012,1.550813579,1.26329588,0.552120796,0.877654343,0.53973823,1.029352199,0.448970823,1.199144136,0.940206862,0.913842506,1.481041703,0.48652975,0.555936089,1.26329588,1.070909187,2.248395256,3.343155732,1.497239562,0.0,5.848592038,6.245542377,0.0,0.0,5.988958247,0.0,0.0,0.0,0.0,39.47799626
alhic2302,156_2,stick1,127.79194942484001,127.80807549735376,0.016,0.015,0.06244612,5.3988,1.52,73.69921592,1.809441736,1.421806995,1.39383695,0.622644162,1.136591016,0.662190274,0.267884579,0.642635223,0.762843195,0.299059298,1.395232182,1.009472284,0.696395263,0.265246718,1.205480605,1.703164285,2.145496487,2.126769855,2.143076631,3.051372782,4.185696546,3.973141643,8.675575508,8.074601046,0.0,8.136994085,0.0,15.89256657,0.0,0.0
alhic2302,156_2,stick1,127.79230850376001,127.80843457627375,0.016,0.015,0.05756058,4.9836,1.53,66.71576886,1.65555971,1.385088555,1.144322872,0.883335709,0.713877347,0.878037918,0.48436947,0.813376486,0.689658874,0.973327205,1.135240944,0.876122199,1.259171414,1.151039714,0.653898784,1.478178313,1.396559219,4.037744578,2.324973454,1.103454198,0.0,4.31036796,3.137309302,4.379972421,6.199929211,0.0,0.0,0.0,23.65085301,40.868674
alhic2302,156_2,stick1,127.79263643485001,127.80876250736375,0.016,0.015,0.059323993,5.1068,1.49,42.61117994,1.468661015,1.252285941,1.387884659,0.90749482,0.62968841,0.464693524,0.56396583,1.014684127,0.936822145,0.944394928,0.734330507,0.0,0.977393905,0.837618683,0.317230779,1.434239272,0.903364211,3.358047515,2.255863319,4.28261552,1.468661015,10.4556043,0.0,0.0,6.015635517,0.0,0.0,0.0,0.0,79.30769481
alhic2302,156_2,stick1,127.79303029068001,127.80915636319375,0.016,0.015,0.041937133,3.652,1.51,110.4315037,2.174943766,2.505989684,2.243762882,1.069780176,0.979828398,0.766911141,1.728528443,1.275880444,0.378634986,1.113279052,0.779084334,1.503145837,2.419576247,1.579853182,0.448752576,0.0,0.63894654,3.958559963,2.127419622,4.543619837,4.155116449,5.916171662,12.9182895,6.011706879,25.52903546,0.0,0.0,23.66468665,0.0,56.09407206
alhic2302,156_2,stick1,127.79345641484001,127.80958248735375,0.016,0.015,0.057249467,4.9424,1.51,50.96803326,1.949909151,1.266014186,0.945087674,0.574676274,0.326253092,0.802554071,0.58440204,0.817796654,0.416044031,0.9786166,0.951175196,0.220220837,1.266014186,1.157294861,1.314904591,1.114658432,0.468049534,1.159910592,3.896013602,4.437802993,4.56564094,2.166895993,6.308717044,4.403774701,0.0,8.875605986,0.0,0.0,0.0,0.0
alhic2302,156_2,stick1,127.79385861503002,127.80998468754376,0.016,0.015,0.0623346,5.4204,1.55,74.24676098,1.528765359,1.366213923,1.207637276,0.911646463,0.898914031,0.810791628,0.89454613,0.536487444,0.382103982,1.04858016,0.698864164,1.011278285,1.395282304,0.265721259,1.207637276,1.023726803,1.719467918,2.663218453,2.862547617,3.056831854,2.795456657,3.98024981,8.691096586,0.0,11.45019047,0.0,0.0,0.0,21.83950513,0.0
alhic2302,156_2,stick1,127.79411218476001,127.81023825727375,0.016,0.015,0.0566402,4.911,1.5,54.05108269,1.946848742,1.983430271,1.245983195,0.739273748,0.923335078,0.892305674,0.984480549,0.472339154,0.841038657,0.824286143,0.576844072,0.890358825,0.76777946,0.877307728,0.664524371,1.87774763,2.365421222,2.930968764,5.513091076,4.485539503,1.538250858,0.0,3.188289291,0.0,0.0,0.0,0.0,17.52163868,0.0,124.5983195
alhic2302,156_2,stick1,127.79450078733001,127.81062685984375,0.016,0.015,0.059818787,5.1866,1.47,50.22800771,1.410996901,1.847745958,1.140449624,0.649991653,0.499583935,0.460849794,0.559300965,0.0,0.530898963,1.092680552,1.45651293,1.264571836,1.93861871,0.553793526,1.887640758,3.555939771,1.791784001,2.775226083,2.237203861,4.247191705,2.913025861,0.0,3.018873386,8.429249972,5.965876963,0.0,0.0,0.0,0.0,0.0
alhic2302,156_2,stick1,127.79487129429002,127.81099736680376,0.016,0.015,0.05410251,4.6842,1.48,64.03507756,1.912353384,1.708058685,1.1305028,1.326770647,1.173782377,0.934159465,0.618394694,0.494494325,0.440243879,0.690359571,0.805201425,0.932121299,1.607584644,0.306152679,1.391388062,3.538482823,1.981097455,3.068446492,1.649052518,3.521951031,4.831208548,4.585873739,6.675673386,9.319854215,0.0,9.391869417,0.0,0.0,0.0,0.0
alhic2302,156_2,stick1,127.79521773952001,127.81134381203375,0.016,0.015,0.05002384,4.3124,1.55,79.34179672,2.149918689,1.95599058,1.975094921,0.717474131,0.970783538,1.102173505,1.003222817,1.069625369,0.793564924,1.119971566,0.87085314,1.260151707,2.028434676,0.662229385,1.881042782,0.0,2.142625294,0.663726163,5.350521691,1.269703878,0.0,2.479890386,3.60998562,0.0,14.26805784,10.15763102,0.0,19.83912309,0.0,94.0521391
alhic2302,156_2,stick1,127.79568753426001,127.81181360677375,0.016,0.015,0.05915217,5.1214,1.63,54.06381349,1.449912648,1.409084949,0.914687751,0.606753921,0.884124513,0.543717243,0.28280201,0.791491204,0.26844097,0.947138176,0.184115892,0.852548637,1.470349512,1.120069028,0.954456783,2.517209458,1.358982412,1.683900932,1.508277386,1.073763881,0.0,4.19439016,0.0,0.0,6.033109543,0.0,0.0,0.0,23.01448648,0.0
alhic2302,156_2,stick1,127.79619036145002,127.81231643396376,0.016,0.015,0.08697025,5.255,2.07,67.01630254,1.408781894,1.333396409,1.190138944,0.790968421,0.944948282,0.581122531,0.577037064,0.692134544,1.004179734,0.536824167,0.250450114,1.159709255,1.000047307,0.952258294,1.081944494,1.712061329,0.6162012,1.14529272,5.129218344,2.190937601,0.0,0.0,4.152807266,5.797701005,4.103374675,5.84250027,0.0,22.82226668,0.0,54.09722472
alhic2302,156_2,stick1,127.79655213731002,127.81267820982376,0.016,0.015,0.074777307,5.2414,2.28,81.40473302,1.729520671,1.332732218,0.817935839,0.959938589,0.949160944,0.921652463,1.043975088,1.520539957,0.955569273,0.624356962,0.72821923,1.854610529,1.356963713,0.664518253,0.755017697,1.991224456,2.150030865,3.996121229,2.982785965,4.246974548,3.495452303,0.0,2.414975226,10.11458279,4.772457544,0.0,29.02541668,0.0,0.0,0.0
alhic2302,156_2,stick1,127.79701798759001,127.81314406010375,0.016,0.015,0.074423167,5.2534,2.25,62.87346059,1.701166312,1.436461175,1.517220845,0.562628746,0.803096836,0.679094616,0.524471403,0.988560548,0.640077544,0.752793531,1.170695096,1.355225911,1.16864638,0.222560113,1.264350704,1.429071162,1.800218092,1.338378877,1.198791779,4.267183626,4.682780385,3.333737208,12.132334,3.38757089,4.795167114,0.0,9.721177697,0.0,0.0,63.21753519
alhic2302,156_2,stick1,127.79741582085,127.81354189336375,0.016,0.015,0.06063519,5.2498,2.2,109.0996937,1.818579312,1.553919893,0.775927173,0.789218518,0.800893349,0.681967242,1.103540869,0.66182816,1.309377105,0.4619865,0.898063858,0.623772704,0.717193797,0.819505722,0.931112608,2.104837167,3.535318183,2.737859929,6.621245212,4.190006736,1.436902173,2.045901727,2.978226721,12.4736355,5.8855513,16.76002694,11.93169887,0.0,22.45159645,77.59271733
alhic2302,156_2,stick1,127.79780571822002,127.81393179073376,0.016,0.015,0.053111,4.605,2.14,79.87474232,1.691731466,1.876412151,1.461655987,1.013654736,1.617705398,0.605562968,0.5249494,0.75558879,1.195900353,1.230683377,1.435408517,2.373806834,1.091730706,0.0,0.708681691,2.403027651,2.018081845,3.750876248,3.359676162,4.783601411,1.640466876,2.335742876,6.800299112,0.0,0.0,9.567202822,0.0,0.0,25.63229494,44.29260566
alhic2302,156_2,stick1,127.79809783480002,127.81422390731376,0.016,0.015,0.061284667,5.368,2.11,60.93451593,1.377246989,1.567018296,0.95963016,0.683247788,0.853360005,0.974624381,0.636910091,1.200492887,1.165950644,1.066544511,1.243965022,1.234324293,0.946124254,0.270273615,0.921244954,1.735442274,1.311694475,2.167075923,1.455794494,3.109201718,2.843348622,6.072659606,14.7333218,4.113814542,0.0,8.291204582,0.0,0.0,0.0,76.77041279
alhic2302,156_2,stick1,127.79849002339002,127.81461609590376,0.016,0.015,0.05502882,4.7644,1.98,87.9885325,1.682250565,1.909799693,1.62446031,0.923976123,1.289791404,0.918434591,1.317301148,0.607713017,0.721388625,1.018107937,1.187470987,1.603753785,0.263420647,2.708992406,1.367966577,2.319279271,1.460811965,3.016794781,2.431940581,0.0,4.749883948,6.763018355,3.281650289,4.581485718,12.97034977,9.233774394,0.0,18.03471561,0.0,0.0
alhic2302,156_2,stick1,127.79888009060001,127.81500616311375,0.016,0.015,0.054755627,4.7752,1.93,60.829863,0.994496383,0.860388546,0.859244875,0.819340707,0.545779615,0.251731897,0.509182148,0.855043128,0.434992718,0.170531267,0.397798553,0.230250775,0.0,0.907502812,1.03109385,2.330850897,2.446834038,1.819107921,2.444074311,0.0,6.36477685,6.796761217,6.596046984,4.604344216,0.0,18.5596893,0.0,0.0,0.0,0.0
