Depth (cm),FlowThrough (mL),FlowRate (mL/min),Conductivity (µS),Dust Concentration (<12 µm),x1_m (ppb),x1_1_m (ppb),x1_2_m (ppb),x1_3_m (ppb),x1_4_m (ppb),x1_5_m (ppb),x1_6_m (ppb),x1_7_m (ppb),x1_8_m (ppb),x1_9_m (ppb),x2_0_m (ppb),x2_1_m (ppb),x2_2_m (ppb),x2_3_m (ppb),x2_4_m (ppb),x2_5_m (ppb),x2_7_m (ppb),x2_9_m (ppb),x3_2_m (ppb),x3_6_m (ppb),x4_0_m (ppb),x4_5_m (ppb),x5_1_m (ppb),x5_7_m (ppb),x6_4_m (ppb),x7_2_m (ppb),x8_1_m (ppb),x9_0_m (ppb),x10_0_m (ppb),x12_0_m (ppb)
13.64297156,0.05942244,5.1448,1.39,74.22902188,2.497169302,1.433168991,1.543937923,1.207988467,1.005832303,0.773206091,1.407578733,0.787891279,0.668050063,0.785691938,0.916392404,1.273006508,1.463661948,1.393718298,1.583526075,2.147794698,4.058404131,1.117494717,3.753543288,3.206640301,2.932455694,12.52593868,3.039009221,0,6.005669261,0,0,16.70125157,0,0
13.68134216,0.03391168,2.8902,1.39,180.8311755,4.737014042,4.114257272,2.774766191,1.499345233,2.753891214,1.490352935,1.479875302,1.775055508,2.341208974,3.02883875,3.853841933,3.717753139,3.419642408,0.488434321,2.774766191,8.154287943,3.950790144,6.853536003,10.5235577,9.364835896,5.13845591,25.60697315,10.65033305,7.434422386,31.57067311,0,21.33426678,0,0,0
13.71254862,0.062497117,5.4742,1.41,87.07365449,2.417881251,1.826545915,1.204496952,1.052845697,1.016120041,1.029233235,1.24910795,0.214036948,1.270367879,1.643483987,0.871308559,1.412107999,1.623596369,0.795090843,2.107869666,2.382484341,1.714996637,1.593775833,4.996431801,3.04888291,6.970468472,5.954849433,2.889498791,8.068012298,5.710207772,8.130354425,0,15.87959849,0,37.64052975
13.7498115,0.06080834,5.2196,1.43,125.159188,2.328317282,2.085858857,2.050352019,1.131271159,0.860044584,1.057817227,0.916998807,1.209896643,0.261129738,1.228456018,1.432810635,1.865989588,2.383838694,2.996298078,0.928461292,4.547494692,3.084595033,3.822089532,8.069589497,7.311632671,4.298431906,18.36068472,11.87898522,12.43811719,0,16.71230325,11.8977237,0,0,77.3717743
13.78140134,0.062370577,5.4314,1.43,140.9911718,2.139036949,1.801200073,2.225296888,1.150889186,0.778609449,0.515660693,0.894030137,1.715769556,1.65482883,1.646818355,2.095383134,2.223528909,2.324129126,1.593407912,1.810411028,4.433590615,2.148095116,4.791028055,3.576120548,6.110137218,8.381532535,7.955907836,17.37216675,12.12657152,5.721792877,16.29369925,11.59971362,15.91181567,0,0
13.81709959,0.06259512,5.4908,1.44,102.6341889,2.153112333,2.113160137,1.691171869,1.051197288,1.133885501,1.468031136,1.247152259,1.068509181,1.268378901,1.342563408,1.739888754,1.007069359,1.389475159,3.439999301,1.80391666,2.378754155,2.568467275,4.773841517,4.988609035,8.117624969,1.391911003,7.927368134,2.884974788,0,5.701267468,16.23524994,0,0,21.74860942,0
13.85642032,0.05295906,4.5852,1.49,114.8142088,2.287819245,2.258154712,2.220984076,1.185990073,1.692883418,0.780814714,0.947619873,1.262927635,0.749582126,1.586846852,1.233880042,1.190308653,0.273715723,1.25105154,2.132144713,5.221497575,4.047743479,4.388577135,3.369315102,2.398662802,4.935520169,11.71222071,6.819809229,4.760540556,6.738630204,0,13.66113424,0,25.70583422,88.83936305
13.89623246,0.0618111,5.283,1.49,95.2953736,1.982202444,1.876132589,1.902914346,0.82259199,0.846092101,0.8919911,1.262971299,1.406680977,0.899127029,0.906395104,0.880978864,0.611905894,1.172582868,1.33985873,1.826797772,2.75305895,3.901569071,2.685774189,8.660374625,5.137868735,5.63826473,6.020939924,11.68627273,8.157555938,0,0,0,0,22.0244716,38.05828693
13.92859744,0.0559905,4.89,1.5,126.2952435,2.212580175,2.362427776,1.638573661,1.175196156,1.067484835,1.230899685,0.99590422,1.194550154,0.283599288,1.16739134,1.945125429,1.125862912,0.776688584,1.774975582,1.680588371,3.799073103,1.435721393,5.33696221,2.390170127,6.806382901,7.780501716,8.862477735,16.12642708,4.502795169,12.74757401,18.1503544,0,17.72495547,0,0
13.96413133,0.051492,4.4136,1.5,173.4840031,2.405878006,2.533627485,2.649744146,1.684458301,0.798011228,1.33843488,0.866327588,1.688582664,1.079313887,1.450718,2.326563347,3.672665311,3.096655815,2.895064388,3.289337561,2.891680296,3.122300888,4.513612208,7.796948293,6.167507927,6.768184282,7.227548352,28.05645041,19.584693,0,9.868012683,0,19.27346227,26.43821985,0
13.99743293,0.06059904,5.2848,1.49,186.7612551,2.673333788,2.511675722,2.212711637,1.727445392,1.602742234,1.13729011,1.10419918,1.32444594,0.524063282,1.232698921,1.976919104,1.040241354,1.196036058,2.186652249,1.242224077,3.861170125,2.210891973,7.122682277,5.152929504,1.048126565,7.188796742,0,11.92001346,12.48107658,11.77812458,16.77002504,11.93881665,49.13093273,22.46498982,38.8195024
14.03321691,0.05908,5.064,1.46,108.4647909,2.419473015,2.116209355,2.070515879,0.80999348,1.770409054,1.010994081,0.849442412,1.24529124,1.881382217,1.106344361,1.106044807,1.49378264,1.962860851,2.242874528,2.86686814,2.880325018,0.907094997,3.37191585,6.040479372,5.375377762,8.848358456,4.199513876,18.33974371,4.267328249,12.08095874,17.20120884,0,0,0,0
14.07179466,0.049307393,4.3126,1.48,147.465681,2.760958803,2.351895146,2.099212197,1.031190503,1.212171353,1.025005955,1.017799853,1.220813154,0.966114704,1.136244986,1.987890338,2.301231552,1.76392136,2.68740686,1.145024835,4.313998129,4.347516169,4.040221454,6.332976863,3.864458817,10.6020818,5.031847418,7.324878922,15.33930731,7.237687843,10.30522351,44.01860121,0,0,0
14.11081623,0.0531254,4.6196,1.44,75.11978261,1.947526382,1.8417962,1.992626993,0.844483315,0.703159525,0.778369919,0.629768531,0.377691991,2.391152392,1.933406816,1.640022216,1.186581699,0.545717393,0.935350796,1.062734396,1.201188147,2.521918538,2.499906365,4.198456874,2.391152392,4.920066649,7.005329272,3.399227922,9.491269823,0,0,0,18.68087806,0,44.28059985
14.14481944,0.054915597,4.7822,1.5,88.0450031,2.404628543,2.309682901,2.22752889,1.307126328,1.088379501,0.501997196,1.32001712,1.339725158,1.445751924,2.210448591,1.784878919,2.295800509,0.79189128,2.111338231,1.713483762,3.486091638,2.439706372,2.418411775,10.56013696,2.313203078,11.10591327,11.29493691,6.576832595,0,12.99709165,0,0,0,0,0
14.17442571,0.064127,5.4966,1.49,128.393587,1.995532939,2.203959985,1.870875817,1.35256798,1.106798992,0.788129365,1.043451436,0.938685957,0.742847751,0.728051086,2.207823677,1.966024526,1.13023589,1.808058988,2.054295015,2.321929949,2.924963019,5.695314694,4.173805745,6.933245675,5.434642897,7.737997406,8.448173612,7.862951734,11.13014865,0,22.56400043,0,21.22907382,0
14.20819793,0.062284767,5.4556,1.46,97.83883077,2.426124632,1.774589955,1.963980675,0.912375861,1.079559891,1.254044151,0.984788031,1.288600035,1.274698996,0.749585084,0.874279147,1.214504877,1.163665544,1.329669297,1.510754366,3.073637626,2.581265467,6.396838234,5.01346634,4.079036788,2.79769327,15.93373745,14.49675039,4.047759451,11.45935163,8.158073575,0,0,0,37.76885914
14.24765811,0.0544284,4.652,1.42,132.002793,2.501188381,2.729847022,1.90170355,1.208924392,0.686326092,1.266226618,0.51224338,1.720367392,1.312823757,1.029339066,1.800855634,1.621445391,1.597959233,2.434556722,1.037292845,5.080538898,2.461544545,5.490133507,9.015483494,4.667817803,1.600760564,2.279207912,9.953554196,13.89607739,6.556715268,9.335635607,13.29234054,0,25.01188381,0
14.28217946,0.060617247,5.3018,1.44,123.4552265,2.111074781,1.913082917,1.203043126,0.937474411,0.801130421,0.985355383,1.28784545,0.882698758,1.178788225,1.540410843,1.077995633,1.247914695,1.673947552,2.185995478,0.931388227,1.403640147,2.210227921,3.286404437,2.943646742,9.430305798,4.311982532,10.23253667,2.979108307,4.159109277,11.77458697,0,11.93523078,16.37205868,22.45824236,0
14.31599402,0.06142661,5.2878,1.45,122.9172257,1.950285061,1.592895324,2.06801136,0.973812791,1.033828381,1.047170104,0.816992142,1.41548587,1.2925071,1.672125655,1.241090494,1.436717383,1.651891447,1.617894432,1.225488213,2.07771846,3.053548023,3.783619506,5.083506662,5.170028399,7.091945678,6.05862703,14.69927635,0,0,16.54409088,0,16.15633875,22.16233024,0
14.3546438,0.039517353,3.4766,1.43,165.4299866,3.100463547,2.751144654,2.857387205,1.286657922,2.457771903,1.511475979,1.128844328,1.692508601,0.602730114,2.126607947,1.929177318,2.233263893,1.100457862,2.09574111,2.857387205,4.306199371,2.712285511,5.04114703,13.54613194,6.429121211,2.204774078,12.55687737,27.41863933,0,18.06150925,0,18.3079272,25.11375473,0,59.52890011
14.39021601,0.05585118,4.8356,1.43,110.1668561,2.266848864,2.40076357,1.811139118,1.392332697,1.003263433,1.398499501,0.89854964,1.317282937,1.42153361,1.337489579,1.364984262,1.354405634,1.03816803,2.07597044,1.010868345,1.904274919,1.43930278,2.972375105,4.792264747,6.823361329,6.239928056,6.663438798,12.93332338,13.54208199,6.389686329,0,0,0,24.37471897,0
14.42006083,0.06102037,5.2378,1.43,78.34518585,2.052508484,2.494333245,2.043227576,1.323399465,1.346802524,0.828254103,0.822431226,0.767258905,1.3011119,1.224187451,0.535436996,0.619835252,2.137999924,1.900109729,0.925235129,4.18310153,3.952127396,2.176462149,6.579449805,6.245337119,7.139159944,4.065974687,2.959427206,12.39489795,0,8.327116159,0,0,0,0
14.45193982,0.06278025,5.499,1.43,69.32366472,2.233501015,2.424411141,1.611243295,0.95281587,0.952035229,1.317331909,1.065835358,1.49150162,1.13817477,1.78480584,0.867379035,2.209019242,1.154481496,1.846845126,0.899298583,2.371739549,1.280446616,3.173176093,4.263341433,1.011710906,6.93903228,5.927993592,8.629402228,0,5.684455244,8.093687251,0,0,0,0
14.48835197,0.05187046,4.4524,1.43,109.4459235,2.493305391,3.143926872,2.539707117,2.075794842,1.800428946,1.32866932,1.505011625,1.031546054,1.530627057,1.800166493,1.679700474,0.729173723,1.956221165,2.235287651,1.814076512,5.331080607,1.549759895,3.200485536,4.300033214,6.122508228,5.039101423,7.17481433,6.962935863,14.58134859,27.52021257,0,0,0,0,0
14.52096127,0.060620413,5.2184,1.43,87.33340866,2.178335711,2.391228727,1.707455885,1.036101801,0.739466374,1.061096519,0.735873243,1.21364739,1.178726648,1.232264301,1.616908982,1.455824424,2.6303516,0.546470322,2.173125671,2.456241943,1.326067479,7.120170986,5.151112703,6.286542121,4.311757284,6.13920129,8.936858055,0,11.77397189,0,11.93460731,0,0,38.80581556
14.55987893,0.06258372,5.4898,1.43,156.532415,2.653813669,1.881923685,1.954599025,1.338131161,1.31315921,1.10122391,0.80188678,0.748092671,1.649192928,1.342807964,1.914226253,1.007252803,2.316213767,2.117308257,2.706367881,3.738723151,1.284467569,4.244187645,7.127882485,1.014887955,8.352987287,19.82203038,8.656500911,0,0,8.119103643,0,47.57287291,21.75257106,0
14.59655399,0.05801146,5.0154,1.41,98.84264804,2.252835119,1.717904113,1.094877868,1.082698478,0.45075476,0.712811112,0.865088686,0.807054714,1.231737601,0.482881128,1.126417559,1.738625503,0.999507848,1.427616921,1.297633029,2.566706679,0.4619016,1.144674911,3.075870882,3.284633603,6.007560317,10.69216668,3.112925327,13.03779044,12.30348353,8.759022943,0,17.10746668,0,81.10206428
14.62649199,0.019688753,1.6852,1.43,272.8869743,6.637812571,6.074013366,4.540263799,2.886273023,2.466500521,2.333605982,3.398560037,2.37792721,4.435718251,4.742578794,5.531510476,5.122731852,2.208732133,4.206367998,6.690915072,9.723358259,6.804795044,18.54985124,22.65706691,6.451953819,39.82687543,0,36.68801981,0,18.12565353,0,0,50.40588921,0,0
14.65737091,0.06027051,5.2638,1.43,60.68988916,1.897345362,1.322811116,1.600275288,1.240615405,0.80573933,0.914791514,1.480290781,1.553609627,0.790379868,1.394345554,0.542098675,1.045911631,0.481022224,0.549642881,1.248995347,3.176359422,4.890475432,2.754425954,2.960581562,5.269199119,1.445596466,14.40796634,2.996247138,0,5.921163125,0,0,0,0,0
14.69570242,0.05960185,5.2206,1.41,98.3798964,2.421129924,2.280087685,1.697166395,1.354896283,0.940129318,1.156317947,0.935561148,1.234387967,1.06566262,1.409988409,1.279087507,0.846116386,1.216046766,1.66742761,1.26300755,2.141329532,4.495764178,5.013589051,10.47828486,0,10.23270006,6.244116915,0,4.229965226,5.987591347,0,12.13856328,16.65097844,0,0
14.73418935,0.04610138,3.9572,1.45,152.0356466,3.484496654,3.262227109,2.347251441,1.427285265,1.701615552,1.893587694,1.814300631,1.595869938,1.033300906,0.810175002,2.126133552,4.102108921,2.515452229,1.796435203,1.224652926,2.768403062,4.649854077,7.20198211,10.64389703,9.64414179,13.22927543,21.52710221,7.834270604,21.87472505,0,0,0,21.52710221,0,102.0544105
14.76543046,0.055103273,4.7164,1.43,118.2246172,2.099971969,2.170283972,1.707647794,0.922727683,1.491424798,0.917193639,0.404775773,0.849648659,1.152662261,1.186187696,0.790577682,3.203173714,1.052258895,1.803554749,1.707647794,3.86024259,3.40395574,5.422893496,2.428654641,3.457986783,9.48693219,9.005173915,13.10886502,9.150590797,19.42923712,0,0,18.01034783,0,0
14.80248152,0.056995813,5.0588,1.43,132.6889666,2.627372803,2.352549608,2.600239207,1.731701414,1.245279168,1.289801194,1.174005709,1.173480235,0.975089703,0.491485911,1.337571609,1.548406333,1.525978124,1.743667903,2.31132374,2.985650912,4.701325352,5.242826887,8.6093752,5.571941158,13.7578794,4.35307903,9.5051899,13.27011959,6.261363782,8.915105854,25.3871569,0,0,41.27363821
14.83297341,0.063490567,5.4812,1.47,76.85552899,1.629582527,1.712348166,1.704371788,0.847940403,0.88254759,0.723663293,0.702607372,0.842751469,1.250490171,1.617768054,1.715350028,0.397146415,0.684939266,1.304416487,0.889237455,2.010175814,2.954283028,3.660621286,8.431288459,3.001176409,2.744560045,5.861672675,5.688572415,3.970885222,5.620858973,16.00627418,0,0,0,74.10312122
14.87206693,0.063856817,5.497,1.47,100.0765035,1.30045264,1.929530615,1.105171555,0.843077051,1.169980998,0.93536655,0.611255379,1.047397348,0.994654399,1.023584141,1.364409327,1.579474347,1.589025213,3.112644053,1.473562073,1.998646475,1.258859474,3.639625837,4.890043028,0.994654399,2.728818654,5.828053122,8.483918515,3.948110258,22.35448242,23.87170559,0,0,0,0
14.91129679,0.06159122,5.2868,1.45,103.4062751,2.298722268,1.882830362,2.138872658,1.505375745,1.091716252,1.118969373,1.086411509,1.194517765,1.675768533,1.212841234,1.414598319,1.637574379,2.118184157,0.806785207,1.527766184,3.798970094,4.350552923,3.773507324,5.069920374,8.249937395,2.829196637,6.042434615,8.795994449,4.093339163,11.58838943,0,0,0,22.10309873,38.19415461
14.9504127,0.05941176,5.1888,1.46,74.12802496,2.47470427,2.378878222,2.098549221,1.30888942,1.509019671,1.00534861,0.750843607,1.350913565,2.13814449,1.257333081,1.46649142,1.485441238,1.46392506,1.95155637,0.316762147,2.506210922,3.608118826,3.353086803,6.757592461,6.414433469,5.865965678,6.264095185,12.15822208,4.243499148,0,0,0,0,0,39.59526833
14.97914391,0.062048273,5.4508,1.47,98.07156121,2.040446529,1.83975874,1.706076581,0.819447714,0.782653856,0.740484627,0.269602225,0.538963107,0.767734462,0.752442083,0.87761141,3.047834726,2.569821731,0.533894901,0.606605007,3.085352614,3.454805078,2.140406468,5.032574871,1.023645949,5.616713026,9.99654247,5.820801559,8.126374495,5.751514138,8.189167591,0,0,21.94028526,0
15.01962848,0.054892583,4.685,1.42,209.3160336,2.306435155,2.508707038,2.057042554,1.416647193,1.429096982,0.753311482,1.21898818,1.340286829,0.144635805,1.360846342,1.388821169,2.526439308,3.697041951,1.810477195,2.399882979,4.650070877,1.952583361,3.024282096,3.250635146,12.7279508,4.761672578,9.039737784,6.579589887,13.77856921,13.00254059,27.77007447,39.53981307,18.07947557,24.80037801,42.8550532
15.05133027,0.059350683,5.1986,1.42,75.25883774,2.569000977,2.045498215,2.179980829,1.461417493,1.258810479,1.006383195,1.409280536,0.901535843,0.936400856,0.629313489,0.917500349,1.062121341,1.465431557,2.232645349,1.268352482,2.86718859,1.354436952,3.915960301,6.764546572,2.140344814,0,4.180360964,12.17073388,8.495732105,12.02586057,0,0,0,0,0
15.08278041,0.056621147,4.8952,1.45,97.50471443,2.163893187,2.528124496,1.661869967,1.373398962,1.121569882,1.054897928,1.280255382,1.299369772,0.841321671,0.989476224,1.154076366,1.113323045,1.792088251,1.755205893,1.329495974,2.629731303,1.41973032,5.277519093,3.151397864,3.365286684,9.23261093,8.763767406,6.378724336,8.90528602,0,26.92229347,0,0,0,41.54674918
15.11877897,0.048307,4.1406,1.43,176.5647974,3.466306921,3.188297833,2.580961407,2.167005453,2.242559671,1.426681202,2.077755095,2.215280117,1.479183071,1.932959282,2.70541028,1.30493774,3.000750902,1.714412858,0.779158161,3.082335931,4.992242863,6.873151179,8.31102038,11.83346456,9.018034266,2.568026164,3.738285198,10.43798012,14.77514734,10.51863517,29.95345718,0,28.18135708,146.0921551
15.15442289,0.053002473,4.6156,1.45,228.454834,2.97943437,2.837474596,2.174781612,1.580024868,1.480059708,2.340525491,1.367663115,1.135703875,1.198349051,2.114062794,2.671217021,2.140800649,1.640949164,2.187546947,2.485464699,3.611922054,2.52776753,4.384982533,8.416388399,7.190094308,4.931477577,4.681050982,3.407111626,14.26992386,0,9.58679241,13.64994466,18.72420393,102.7391162,0
15.18558409,0.0596252,5.1848,1.45,149.6235374,2.739828428,2.066469928,1.538687645,1.153718919,1.002411894,0.770576745,1.215753201,0.673038853,0.932089631,1.879248319,0.913276143,2.537355107,3.160483419,0.277795771,1.26251294,5.351227398,3.595202863,6.682167553,4.488934896,8.521962342,4.383725485,6.241671638,18.17204904,8.456617434,5.985246529,8.521962342,24.26761933,0,22.83190357,118.3605881
15.21678022,0.04482936,3.8646,1.48,177.0144124,3.249325428,2.950600061,2.413854015,2.134958644,1.499912912,2.049808097,2.114551665,2.088739267,1.771034196,2.291199572,1.457641314,1.968635697,3.556887745,3.325335349,1.259402095,4.270433536,2.988620206,4.443801749,3.980332547,7.084136784,13.60465226,13.83620466,4.028282873,11.24770699,15.92133019,45.33847542,16.13854911,0,0,52.47508729
15.25529296,0.05902344,5.1624,1.45,127.0632124,2.721632361,1.995440879,1.594230752,1.317500709,1.07592124,1.089806178,1.039202268,0.793217445,1.479645417,0.949203883,1.476139586,1.495214077,1.473556341,1.40313987,0.637692301,2.162313846,1.815928466,5.06272055,3.778917339,4.304423031,8.856837513,6.305307175,6.119106005,0,24.18507097,8.608846063,12.25751715,0,23.06468102,0
15.29563842,0.059315933,5.1208,1.41,121.6113052,2.157388977,1.344099235,0.872503185,0.705925215,0.944660961,1.239351115,1.222092003,1.240338005,0.535399682,0.472261628,0.918037863,0.850194865,1.221908395,1.396220834,1.269095541,1.43443416,3.61394785,7.276758266,5.26439632,5.353996815,8.813163482,8.365620024,6.088932026,0,30.08226469,0,12.19707399,16.73124005,0,0
15.32823517,0.062181327,5.4386,1.45,141.5808906,2.211227162,1.894102157,1.588930916,1.298690931,0.841054482,1.108350248,0.627725794,0.968057737,0.89377364,0.750832035,1.226026941,1.419279438,0.932481062,0.532752493,0.605307015,4.105000919,1.723706306,3.737696383,7.89140998,7.150189121,7.005868235,9.975152233,5.80834642,8.108985975,17.21762177,8.171644709,0,0,43.78667647,0
15.36216548,0.060859387,5.1286,1.45,148.1839749,2.348733261,2.322293236,1.778058186,0.786311158,0.920703439,0.830444975,1.374344491,1.208881825,0.913187492,2.301423063,0.715804423,1.242949642,1.42910353,1.90513584,0.927682532,3.145624904,3.082007786,4.364438515,5.130886101,4.174571392,7.158044226,8.153459751,8.901766168,12.42768454,11.72773966,8.349142785,11.88774432,16.3069195,22.3688882,38.65343882
15.39560683,0.05235776,4.6748,1.45,99.74229582,2.158087278,1.868799579,1.617473415,0.742616033,1.141550167,1.228549686,1.065003071,0.638715831,1.213105061,1.070047275,1.248050474,1.44477443,1.384295984,0.316354794,1.07831561,4.875197165,3.070672185,5.073117169,7.668022113,4.852420244,6.656269196,11.84672911,6.898130977,4.815212739,6.816019656,0,0,18.95476658,0,89.85963414
15.43437457,0.048244547,4.1176,1.45,120.1490159,2.596041123,2.328592452,2.096698257,1.301886406,2.013173455,0.571411226,1.271382922,1.663610875,1.645664329,1.741915376,1.354456238,1.567952403,1.201854169,2.40328507,1.950416983,2.204518617,4.998705401,3.441024291,1.849284251,1.316531464,9.029708255,5.14270103,7.486248936,5.225746128,0,10.53225171,14.9961162,0,28.2178383,48.76042458
15.46474091,0.05597696,4.8256,1.45,127.5004703,2.431994907,2.33062936,1.723019752,0.694602066,1.134476984,1.31327725,1.195374137,1.075355188,0.709169715,2.668968491,1.167357556,0.900908194,0.517917635,3.550809845,2.017193856,4.939989656,6.701653807,4.745113904,7.172244822,12.48138698,7.782383704,11.0807768,9.678196694,9.007768658,12.75065746,0,0,17.72924288,0,42.024872
15.50292258,0.040404003,3.5494,1.45,110.3267679,3.234586764,2.601079469,1.164451235,1.110372988,1.386829075,1.478307232,1.380090353,0.993220298,1.572009167,2.07994037,1.617293382,1.560182709,1.435078328,2.459701072,1.863121976,2.632313447,3.979148205,1.643507012,4.416289128,3.144018334,10.78195588,0,0,18.71946333,26.49773477,12.57607334,0,0,0,116.4451235
15.53212917,0.05068968,4.3698,1.45,127.3280584,2.712525281,2.430744932,1.577884013,1.416099337,1.17911594,1.268978411,0.550024928,1.979203471,1.25302554,1.105260054,1.503974413,2.487197686,2.85969992,0.980295894,1.856334133,1.678542872,3.171720897,3.275038568,5.280239311,6.265127698,6.875311603,12.23657754,21.37539749,14.92101072,7.040319081,20.04840863,0,0,0,46.40835332
15.56222953,0.055346667,4.744,1.43,143.3580551,2.582675242,1.767878099,2.082669315,1.242906311,1.147396521,0.747131052,0.906740382,1.208446044,1.864839106,2.193232413,1.967752566,2.733503476,2.357170798,4.788329093,2.380193503,3.84326673,4.357268297,5.998939665,6.447931607,2.295186592,7.871010262,2.241393157,13.05121728,22.77587505,0,18.36149274,26.14360978,0,0,0
15.60086547,0.052709507,4.6372,1.42,103.4842319,2.479443703,2.06258723,1.026489693,0.964632738,1.630027614,0.523007656,1.05789598,1.522688364,1.355635845,0.708604348,1.033101543,2.152699512,0.550023261,0.942730985,1.428159573,1.614221161,2.033453767,8.818709735,5.077900704,9.640077117,0,11.76767226,17.1302441,4.783079351,13.54106854,9.640077117,0,0,0,0
15.63945097,0.06055224,5.3116,1.43,115.3192263,2.068376449,1.765516675,1.320883186,0.740905933,1.110448365,0.834657344,0.644614017,1.546381184,0.524468324,0.771032286,1.978447038,1.457463479,0.718176275,2.188342283,2.175572306,4.215441132,2.655120889,2.7416105,5.156912133,4.195746591,2.877741146,4.09740878,5.964613136,4.163574344,5.893613867,25.17447954,11.948044,16.38963512,0,0
15.67956557,0.049997657,4.2794,1.44,190.2913966,2.940668543,2.319425085,1.599723687,0.777670688,0.821862401,0.735167136,1.226803351,0.401319571,1.111572709,0.560279043,1.306963797,1.260811638,0.869784407,0.993864282,0,0.850887889,2.143747368,6.640737509,3.568882475,8.892581674,8.713091979,19.84951267,10.83562841,25.21255692,0,30.48885145,28.94058947,0,27.22841244,47.05069669
15.71810243,0.05965848,5.2332,1.45,98.08271264,2.099363362,2.369040277,1.301240178,0.651738228,0.939236913,1.232235017,0.654271155,0.896884539,1.064651054,0.939099998,1.277873351,1.901954748,1.45787094,1.943485632,0.946356493,2.852395872,3.144047645,1.66960999,3.738692317,5.323255272,2.920853373,2.079396591,15.13492659,4.225949989,5.981907707,8.517208435,0,0,22.81916697,39.43152053
15.74827073,0.06141414,5.2716,1.44,130.1965228,2.061515214,1.593218758,1.187432763,1.36361473,1.034038298,0.822943573,1.271134714,1.08905637,0.904938678,1.064296021,1.064007852,1.437009105,1.65222686,1.618222942,1.225737046,1.385426891,2.181548599,3.243760938,1.452725388,6.205293794,4.256031409,6.059857221,5.8809044,20.52570898,11.6218031,8.273725059,23.56072487,16.15961925,0,38.30428268
15.78671652,0.05854695,5.1282,1.44,135.5088668,2.488006282,2.352119284,2.089367219,0.970624731,1.786528025,0.784768337,1.047659916,0.913912139,1.762903591,0.797440892,2.046210774,0.861361726,2.72350654,1.697471351,1.607205553,3.633186743,2.288384469,6.23812932,4.571606907,3.254591245,4.46445987,4.237749017,15.42226735,8.612361632,12.19095175,17.35781997,12.35727613,16.95099607,0,40.18013883
15.81694534,0.055514667,4.7584,1.45,130.7742439,1.937275228,2.578513328,1.991617024,1.131393255,1.480372544,0.993160085,1.004440422,0.963831209,1.716180627,0.840998151,1.569438159,0.681307818,2.611152737,0.895094723,0.338998642,3.831636131,5.309433815,4.186549857,4.821314025,2.288240836,6.277752637,4.469220383,9.758790996,13.62417005,6.4284187,0,0,0,49.04494247,42.3748303
15.85498754,0.056585567,4.9564,1.46,165.0557337,2.646421316,1.85725848,1.538196303,1.057125024,0.726178009,0.811970177,0.886887958,0.236397599,1.964318251,1.650163983,0.577401014,1.782436932,1.024694334,0.878154768,0.665165969,4.510945426,3.314787049,4.107318058,3.941724259,2.244935144,13.85762435,6.57695843,9.574102746,8.910885506,0,0,0,17.53855581,72.17512681,41.57287304
15.89418863,0.04605245,3.953,1.45,105.4966434,2.246636565,2.478779156,1.2259541,1.104074066,1.29784647,0.897915601,1.210818864,1.742798754,1.034398772,1.6220716,1.655416416,1.368822449,1.259062428,1.43867511,1.634605467,5.542688893,1.745547928,6.488670692,2.905965274,4.137595088,5.675713426,8.081240406,15.68518879,10.9489833,0,22.0671738,0,0,0,102.1628417
15.93200039,0.07646235,5.391,1.45,78.18078557,1.976274685,1.682521928,1.353694746,0.938783888,0.586259215,0.721073196,0.729263163,0.874724101,1.246014482,1.587553917,0.427302635,1.319083233,0.568739807,0.433249263,0.738378952,2.225534555,2.803532585,4.342284981,5.834105303,5.814734251,10.25526323,6.489658762,2.361755074,9.8916821,0,0,0,12.97931752,0,0
15.97066073,0.0755724,5.322,1.45,88.53436281,2.215714843,1.798241742,1.525276482,0.751955973,1.186326152,0.66876759,0.885421268,1.062029954,0.945515778,1.60624915,1.58522688,2.335579612,0.76724981,1.972580671,1.743173122,3.940549772,2.481978917,4.832762297,3.541685073,5.883209286,2.305784553,11.49064314,4.779134792,3.336055927,4.722246764,20.17100327,0,0,0,31.12809146
16.02182273,0.073055147,5.2684,1.45,95.88198218,1.90073392,1.53776828,1.159224075,0.982567629,1.176069796,0.817595105,0.763275111,1.647936308,1.304127085,1.661595504,1.043540191,1.553179132,1.587373708,1.133638706,0.5152107,4.658661568,1.100357228,1.817921552,3.663720534,3.477672226,3.577852084,10.18849285,9.887617851,10.35301814,4.884960713,0,9.90321505,13.58465713,0,32.20066876
16.0625423,0.061192293,5.2904,1.41,128.9594636,2.002247453,1.510161771,1.03796508,0.586525021,0.671509301,1.126264193,1.640241114,0.983704174,1.29745635,0.762967516,0.711910206,1.030156315,2.60576933,2.165452868,1.230180835,2.085674431,3.065240626,2.712934063,4.373976303,3.113895239,11.39056329,6.08182664,14.75556261,16.48009834,17.49590521,0,11.82307099,16.21820437,0,0
16.09619661,0.049793333,4.268,1.44,96.39702184,1.913809958,2.001435114,1.653531803,0.96106068,0.975277554,1.199548741,0.895881781,1.746187546,0.956686258,1.31268225,1.968490242,1.519182344,2.620060512,1.995885065,1.511800506,4.271897227,1.61440806,5.334389835,7.167054251,7.653490062,5.249307313,9.965481851,7.25339442,10.12640593,0,0,14.52967254,0,0,0
