Depth (cm),FlowThrough (mL),FlowRate (mL/min),Liquid Conductivity,Dust Concentration,"CPP (≥4.5 µm, ≤10 µm)",x1_1_m (ppb),x1_2_m (ppb),x1_3_m (ppb),x1_4_m (ppb),x1_5_m (ppb),x1_6_m (ppb),x1_7_m (ppb),x1_8_m (ppb),x1_9_m (ppb),x2_0_m (ppb),x2_1_m (ppb),x2_2_m (ppb),x2_3_m (ppb),x2_4_m (ppb),x2_5_m (ppb),x2_7_m (ppb),x2_9_m (ppb),x3_2_m (ppb),x3_6_m (ppb),x4_0_m (ppb),x4_5_m (ppb),x5_1_m (ppb),x5_7_m (ppb),x6_4_m (ppb),x7_2_m (ppb),x8_1_m (ppb),x9_0_m (ppb),x10_0_m (ppb),x12_0_m (ppb),ABK1 (ppb)
19.91297866,0.03490344,2.4408,1.86,105.6870813,65.55797527,1.833165166,1.038273547,0.80877687,0.514144324,0.642153857,0.921458022,0.319516788,0.958121326,0.454936989,1.605150622,0.312028113,1.083634634,0.830618838,0.949111514,0.53918458,2.437719636,5.373943186,0.951256707,2.556134305,7.278991828,4.992449814,10.66258569,5.173855158,14.4463556,0,0,0,0,39.00351417,0
19.95207743,0.03349878,2.3758,1.88,82.61318804,42.96135238,2.682173795,1.460443632,1.0533628,0.71427101,0.557567037,0.685783073,0.832286657,0.798637567,1.659046409,0.836228639,0.975335926,1.129073251,2.163620195,0.494454675,2.247173973,5.714858939,5.599281632,3.964577982,2.663317301,5.688159118,5.201791603,7.406457185,5.390803578,7.526057753,0,15.16842431,0,0,0,0
19.98884833,0.015402987,1.0976,1.88,196.1732515,51.15746602,4.949428535,3.529119311,2.138153127,2.330120248,2.910263978,0,1.810076721,0.868447943,2.577238144,1.818649839,2.828244877,2.455535232,0.941098483,2.150703464,1.221801787,4.142936831,10.43781448,19.40008059,8.688368262,20.61790515,0,16.1077384,11.72404722,16.36784855,23.16898203,32.98864824,0,0,0,0
20.01547255,0.01931366,1.6602,1.86,161.7631779,70.3358904,2.889956097,1.688721175,0.852607535,1.238874838,0.580246795,1.90314182,0.577427326,1.385205298,3.288629065,1.933874036,3.383363236,2.611110577,3.002170978,2.572836281,0,2.20271044,5.549561548,3.438201915,2.309709302,6.577258131,0,0,0,13.05364974,36.95534884,26.30903252,37.45954045,0,0,0
20.04952636,0.0257982,1.8104,1.87,153.1099778,61.61963737,2.058008537,1.474958888,0.455928045,1.043410328,1.158394959,1.246678249,1.080718329,2.07405045,1.538757152,0,1.68862239,0.488697873,2.2475564,1.284091788,1.458969745,4.122613256,3.115983234,5.147976432,8.645746634,4.924022888,13.50897912,0,13.99984054,0,13.83319462,0,28.0438491,38.46892881,0,0
20.08666461,0.027531733,1.948,1.87,68.87690627,60.24549355,1.878979373,0.987205873,0.854441146,0.325904028,0.949774626,0.834415182,0.607602593,0.485864508,1.153495548,1.01746733,0.395574605,0,1.053019598,1.804858581,2.734211668,0.77260665,1.946523737,2.411917259,4.860820744,2.306991095,0,9.011683965,6.559170862,0,25.9243773,0,0,0,0,0
20.12508516,0.0223652,1.9448,1.88,153.8160577,63.37305658,3.104340567,1.620344037,1.682917804,0.802380732,0.668102786,1.027171511,0.747963468,0.598102949,0,1.252510115,0.973910766,2.818558626,1.29627523,0.740598268,0,2.853254197,3.594278552,7.422721773,5.983707747,11.35969518,7.791286128,22.18690464,16.14877963,11.27259103,47.86966197,0,0,0,0,0
20.15709734,0.04010604,2.8444,1.87,57.24665011,47.47128086,1.697196752,1.039125683,0.527896078,0.969472729,0.651995104,0.916486246,0.417103074,0.500299659,0.197961029,1.164107252,0.543102961,0.943064347,1.445740081,0.412995858,0.938481916,2.12149594,0.668118473,2.483575895,3.33682459,4.7510647,4.344823685,3.093141081,0,6.286179162,17.79639782,0,0,0,0,58.65511975
20.18642725,0.024162767,2.089,1.87,143.3900113,68.80937543,2.422667235,2.024730056,0.973574182,1.11403254,0.927599846,1.140907244,1.153865697,1.384019084,1.971487718,1.932217973,0.450728788,1.043549826,0,2.056506436,0.778859346,2.640988992,3.326885525,1.374103051,5.538555346,5.257300582,7.211660607,5.1340826,22.42110917,0,14.76948092,0,0,0,56.34109849,0
20.21635511,0.02026168,1.7392,1.86,101.7898711,56.32818564,1.814096069,1.162566825,0.464408594,0.885682014,1.10619547,0.680286026,1.10082037,2.310688071,1.175534253,1.843390361,1.075019893,0.622234952,1.430851478,0.81748544,0.928817188,2.099648228,9.257332242,1.638666261,6.604922222,3.134758008,4.300079572,18.3677227,8.912653989,12.44288494,17.61312593,0,0,0,0,0
20.25321115,0.02304092,1.6226,1.87,120.0786347,55.87521103,3.072384022,1.258259426,1.123074529,1.168274024,0.972764049,0.59822862,2.178083934,0.870843617,0.68915937,0.810518539,1.418023395,2.735898887,0.629129713,3.594393884,0.816781475,3.692769257,2.325912873,4.323021572,9.680373042,11.02654992,0,0,7.837592556,43.76800109,15.48859687,0,0,0,0,0
20.279831,0.024701833,2.17,1.86,134.6184418,62.52783347,2.755578499,1.173655994,0.857095136,0.968640954,0.604904592,0.930007744,0.902947963,0.81228943,0.642821352,1.512041034,2.645355359,1.531164749,1.173655994,2.011627416,0.761862343,0,4.339044128,6.720580402,1.805895925,7.713856228,10.58142144,20.08816726,14.62120974,0,28.89433481,20.57028327,0,0,0,0
20.31299863,0.031688403,2.2342,1.86,166.002093,76.86953794,2.148036306,1.200795256,0.816597482,0.755077722,0.707305395,0.144992451,0.527901402,1.055330237,0.751640864,0.589335241,1.031057427,0.397859285,1.829783247,2.090812618,0,0.671261346,1.691191944,2.095538298,5.630948293,6.013126913,8.248459414,3.914796167,5.69878328,0,0,32.0700102,0,0,85.92145223,0
20.34285581,0.020698027,1.7792,1.86,174.3420433,57.82507278,2.828208894,1.400686898,1.704818013,2.456529628,1.082875145,0.443963024,1.885823382,0.323139309,1.150752158,0.90226441,2.104713596,1.827351807,0.700343449,4.001257862,0,6.166153112,2.589192357,4.812361864,17.24181378,3.068672423,16.83770877,5.993500825,17.4495227,12.18056953,17.24181378,0,0,47.9480066,0,113.6545342
20.3726159,0.02299608,2.0172,1.87,96.43731471,62.45225663,1.716785977,1.10312379,0.306890293,0.780368026,1.137104312,0.799193472,0,1.163388898,0,1.21814845,1.420788395,1.644740166,0.630356451,0.720280517,0,3.699969779,0,2.887634014,3.879699511,5.52402528,7.577538107,5.394555938,7.852875058,0,15.51879804,0,31.46105023,0,0,0
20.40974848,0.046761097,3.2662,1.87,77.41443569,66.48926328,1.193633885,0.736239203,0.754609519,0.383767851,0.63908905,0.589538687,0.715481618,0.429096825,0.679148568,0.199686215,1.164520863,0.269615693,0.309995454,1.062654401,0.40245841,1.364672887,1.146063208,1.420074967,0.953975491,4.074891405,7.452933526,5.305848184,3.861871426,16.17458342,15.26360786,10.86637708,0,0,0,0
20.4424928,0.021563807,1.8724,1.84,139.6946814,53.66920423,3.598499084,1.428477873,1.527278769,1.109600349,1.039398051,1.704552198,0.258586882,1.550826842,2.577282923,0.86603878,2.525262515,0.584661404,2.688899526,1.536243451,4.363653626,1.97286134,3.727855657,4.619147061,8.27478021,14.72733099,4.040420024,17.258591,0,11.69152352,0,0,0,46.02290934,0,0
20.47425095,0.09027135,6.4098,1.86,17.39307521,35.20460717,0.452421555,0.220796799,0.130297408,0.132529354,0.289670441,0.152692275,0.123541246,0.07409157,0.1759015,0.206877296,0.241291496,0,0.16057949,0.550461305,0.625427557,0.942544905,0.890501346,1.103410929,0.494164983,1.407212003,2.895497949,4.122691416,2.000472388,0,0,0,0,0,0,0
20.50478433,0.015655757,1.3594,1.85,135.0519821,64.01993931,2.521714442,1.504593965,0.751296992,0.573124824,1.670244517,0.293475388,0,0.427213209,2.028501879,0.596428943,1.391290726,2.415889391,0.925903978,1.057989642,3.606225563,2.7173647,1.71154846,6.362285536,2.849363408,4.057003758,11.13032581,0,23.06951327,0,0,0,0,63.39068372,0,0
20.54626841,0.036564633,2.578,1.87,42.43082541,47.52520076,1.191408587,1.09021332,0.128672127,0.408988229,0.510816432,0.628281872,0.457500897,0.18291845,1.30280529,0,0.89355644,0.344801091,1.585764829,0.452995884,1.029377019,1.745227422,2.198483926,0.908039501,2.440004786,0,4.765634348,3.392722109,9.877596279,6.895016576,0,0,0,0,0,0
20.57885996,0.01585926,1.3932,1.86,209.8440603,62.70001747,4.72119285,1.942298738,1.928306839,1.508721555,1.884356826,1.158838245,0.703200215,1.686925125,1.501854365,1.177551337,3.4335948,3.97481518,2.742068807,1.044413698,1.186650363,2.682495937,8.447930805,10.46774295,14.0640043,12.01483492,0,7.822158153,22.77348919,15.89694304,22.50240688,0,0,62.57726522,0,0
20.61293724,0.03608462,2.5234,1.83,44.48905091,45.06628405,1.509071529,0.451929196,0.52153512,0.497314522,0.310566921,0.509311641,0.309057849,0.556055131,0.660067887,0.517536081,0.905442917,1.048163357,1.606859364,0.918043664,0.52153512,2.357924263,2.227729117,1.840237276,1.236231396,3.520362062,2.414514446,0,0,0,0,0,20.04956206,0,0,65.19189004
20.63922682,0.02302377,1.9934,1.81,119.8792964,63.93220426,3.192929225,1.573995851,0.817389882,0.909334418,1.622481073,0.997790383,1.937516756,0.290497431,0.344836356,2.838927979,2.365132759,2.190349448,1.259196681,1.438828514,2.452169645,4.61939992,1.163822702,5.768322286,1.937516756,5.5173817,0,21.55227227,0,10.95015078,0,44.1390536,0,0,0,0
20.67273009,0.03690812,2.6238,1.85,59.45057757,60.73982756,1.69671101,0.687315499,0.637373179,0.405181966,0.404850001,0.497947796,0.75540525,1.087296677,0.645340344,0.758983097,0.590160351,0.341592188,0,0.897560124,0,4.610627744,2.178023661,1.799177601,3.625945198,1.720907584,0,6.722295251,9.785670095,0,0,0,19.60221295,0,0,0
20.71231892,0.0230328,1.371,1.85,111.5828164,63.71037201,2.482415785,1.966723458,2.04267356,1.038831901,1.784029478,1.595838719,0.726283933,0.580767083,1.723505817,2.027010699,1.891364408,1.094745361,0,2.157396633,1.634138848,4.617588886,3.490099278,5.766060817,3.873514307,0,0,16.15786703,23.52106688,0,0,0,31.41089351,0,0,0
20.79300676,0.038260853,1.2868,1.84,141.6082306,41.63749711,3.842740644,2.225836356,1.660063958,1.094398303,1.464511157,1.080770806,1.45739497,0.874045592,1.245047969,1.220248059,3.415769462,1.977090061,2.273194577,4.329131983,0.983741605,6.115472669,3.501697412,6.942266783,11.65915976,11.62044771,13.66307785,12.96924967,14.15953859,13.17867904,18.65465562,0,0,0,0,61.48385031
20.82994703,0.026224983,1.849,1.87,79.3836864,35.41768569,2.076427351,1.520048642,0.358806646,0.798334406,0.569771665,1.401588462,0.850504643,1.020148757,1.210972431,0.71211076,0.83057094,0.961489685,0.552744961,0.631597289,0.717613292,3.244417735,1.021757989,6.330248332,6.804037142,9.687779447,9.966851283,4.730361058,13.77200822,9.613495258,0,0,0,0,0,0
20.86803969,0.02092785,1.479,1.81,113.1585226,56.04847657,3.122400399,1.125560294,0.899251315,0.85748921,1.784972228,0.878175112,0.266444834,0.958772073,0.758743297,0.892356014,2.081600266,1.204856254,2.077957466,1.582926902,2.697753945,4.06562552,2.560758627,0,6.394676018,3.034973188,12.4896016,11.85536402,34.51579461,0,17.05246938,0,0,0,0,0
20.90533843,0.030040517,2.1586,1.84,173.9059917,78.03841237,1.767376921,1.14603064,0.783083928,0.398248933,0.746104965,0.764730398,0.92809947,1.335865048,2.114326606,1.554158756,0,2.518104256,0,1.654128846,1.879401427,2.124251107,1.783963073,2.210490037,4.454877457,4.228653211,5.800621689,4.129544151,12.02278543,33.56982914,23.75934644,16.91461284,0,0,45.31735694,0
20.94270866,0.04535928,3.1536,1.78,60.99560596,64.41904166,1.200510076,0.798939455,0.518620353,0.395628095,0.082354991,0.405172151,0.491728927,0,0.700137476,0.823429861,0.48020403,1.111792381,0.319575782,0.730330304,0,1.406847745,0.590740995,4.391886035,3.933831416,1.400274952,1.920816121,5.469824032,11.94366465,0,0,0,0,21.87929613,0,0
20.97951645,0.0193289,1.366,1.82,94.95845708,38.88670086,3.310264442,1.59364582,1.217050416,0.61894902,0.966315493,1.663936116,0.865458074,0.346028281,1.232263546,0.96617463,1.6903478,1.956788872,2.999803896,1.713871807,3.894561332,6.602921095,5.545185959,5.153236563,4.615776393,6.572072248,4.507594134,0,0,0,36.92621115,0,0,0,0,0
21.01062911,0.0141519,1.2306,1.82,130.3250557,38.93205274,4.521214139,2.176627922,2.160947967,1.05671356,1.319809745,1.298646614,2.364114015,1.417833515,2.805076687,2.639234705,3.078273457,3.56348631,1.024295493,2.340834572,1.329814133,4.509189634,5.680280292,7.038376062,6.304304039,4.4881227,18.46964074,0,25.52100327,0,25.21721616,0,0,0,0,0
21.04860646,0.014455133,1.0264,1.82,144.0495292,50.95342141,4.614726303,0.752106209,1.790137093,0.620727777,1.292123365,1.907106278,1.157260343,2.313484727,0,3.229837522,1.506849405,5.233099628,1.002808279,1.145864795,0,2.943065244,1.853707303,9.187637536,9.258082745,8.787945731,12.05479524,8.581978253,12.49281753,52.32336785,0,0,0,0,0,0
21.0809197,0.022401437,1.5982,1.81,124.7306335,55.32287667,3.281631852,1.455950665,0.735085535,0.934596597,0.833777574,0.820407963,1.493507118,0.895703183,2.12649744,0.833656032,2.917006091,2.813999313,1.941267553,2.218200819,1.680195508,4.747731267,5.98077405,7.410714744,1.991342825,2.83532992,7.778682908,11.0755075,8.061328644,11.25435644,15.9307426,22.68263936,0,0,0,0
21.1246156,0.039972133,2.792,1.81,79.33286175,65.08656847,1.770997657,0.543968742,0.647367759,0.74824651,0.560725104,0.114944559,0.418500369,0,0.794496795,0.700804207,0.544922356,0.946223613,1.087937483,0.828758788,0,2.128602953,2.011070012,2.491895876,2.23200197,4.766980769,4.359378847,3.103503105,9.035561928,0,26.78402364,12.71194872,0,0,0,0
21.15105911,0.073930973,6.4102,1.8,40.54819617,76.26432533,0.736555603,0.514686642,0.15909601,0.12136595,0.303166286,0.186440637,0.150846588,0.180934884,0.322169421,0.757805232,0.736555603,0.511593108,0.196071102,0.224041801,0.763660849,1.726302195,0.724881197,0.449096365,0,0.859118456,0,0,2.442620933,10.23037064,4.827090801,0,0,13.42372587,0,0
21.18587852,0.038357367,2.7236,1.82,36.18483558,58.27757278,0.887285113,0.377912475,0.490633176,0.467847694,0.779107312,0.11978349,0.436118379,0.348738541,0.206985871,0,0.283931236,0.328685897,1.511649901,0.431823919,0.981266352,1.109106391,0.698577315,0,2.325964686,3.311773938,0,3.234154237,4.707970301,13.14551935,0,0,0,0,0,0
21.21602968,0.024179827,2.0696,1.82,91.51395509,56.96236875,3.43438218,1.273930583,1.556619648,0.989552479,1.390418071,0.190017047,1.614272227,0.553217038,0,1.158512821,0.450410778,2.085627106,1.19899349,0.685018491,1.556619648,3.5188342,0,4.119400671,7.379530181,2.626795655,3.603286221,10.26092053,0,20.85323079,0,21.01436524,0,0,0,0
21.24806563,0.0189566,1.6484,1.78,207.657795,78.43909406,3.303462307,1.624944383,0.992762238,0.315552465,1.97058708,2.181362338,0.588303548,1.411296549,1.256464707,0.985149911,0.574515184,1.995219419,2.294039129,0,0.992762238,3.366299905,1.413522795,3.502962704,4.706428385,6.701145103,4.59612147,13.08817403,19.05250341,13.2995238,18.82571354,26.80458041,0,0,71.81439797,0
21.2771858,0.02644772,1.8824,1.8,119.4295442,71.09542482,2.007466649,1.575758373,0.889462146,0.452349152,0.988703061,0.347446151,0.632506415,1.264446621,0,1.059170288,1.235364092,2.383480595,2.740449344,0.626278121,0.711569717,3.217093989,1.013152976,5.021549139,5.06005132,0,3.294304245,4.690523036,0,9.532532594,0,19.21238236,0,0,51.47350382,0
21.31382939,0.026780667,1.8904,1.77,114.179156,48.48524378,2.135009819,0.811913734,0.87840404,0.781769429,1.115898465,1.200943023,0.832857164,1.498471892,0.296461363,0.697334874,0.406668537,1.88307866,1.623827468,1.855476034,1.405446464,3.177097945,4.002228407,3.719339606,0,14.23014545,16.26674148,0,26.97249405,9.414020796,0,18.97352726,0,0,0,0
21.3452544,0.025393667,2.1766,1.79,110.7028036,67.20448124,2.358844066,1.213035561,1.574850075,0.942250984,1.912379216,0.542802186,0.439173877,0.790159152,0.625308118,1.103134871,0.857761479,1.489449197,0.570840264,0.652273994,0.741105917,5.025946163,5.276037244,0,1.756695508,5.002464943,3.431045914,4.885219671,7.111432368,19.85642769,14.05356406,0,28.49060112,0,0,0
21.38154246,0.04050585,2.9106,1.81,37.73246996,61.55663213,1.781271379,0.760468443,0.46460935,0.22151622,0.18444561,0.453720068,0.412986089,0.660481984,1.176042417,0.230523404,0.537742303,0.622503934,0.357867503,0.817838825,0.46460935,1.050277936,0,1.639374629,1.101296237,1.568056556,0,0,4.45825339,6.224131895,0,12.54445244,0,0,0,58.07616873
21.41875233,0.0213435,1.5066,1.83,82.56059668,31.59540295,4.018341858,1.613013448,1.543043273,1.121053595,1.400168896,2.152683138,2.351304036,2.193568172,1.859918231,1.312466991,2.041062531,4.134873772,0.679163557,0.776050244,0.881739013,2.989837692,3.766334418,6.222434258,8.360192127,2.97586917,4.082125062,5.812244473,8.460905806,11.81220292,0,0,0,0,0,0
21.44851559,0.019936307,1.7236,1.87,90.22530755,40.75247162,3.755691872,1.36331615,0.825979071,0.600091276,0.749499527,0.691388731,2.517269549,1.677428561,0.796479818,0,0.546282454,1.897170678,2.908407786,2.492481982,1.887952162,3.200873755,6.720298466,6.661641387,2.237572932,3.185919273,8.740519266,6.222498579,0,12.64596082,17.90058346,0,0,0,0,0
21.48558102,0.026755767,1.882,1.85,139.8084837,76.87917545,2.086115871,0.880391778,0.527532911,0.447141129,1.116936966,0.858614764,0.416816127,0,0.890211787,1.395967684,1.628187997,1.413623347,3.250677335,0.619067605,2.110131644,0.79501367,0,0,5.001793526,2.373898099,6.512751987,4.636519725,6.749398936,0,40.01434821,18.99118479,0,37.0921578,0,0
21.51689269,0.026317877,2.2526,1.87,71.37695829,48.42281787,2.327735536,0.826190933,0.625695312,0.909161773,1.561341543,0.174580165,1.059378306,0.508273986,0.603349051,2.128791739,0.413819651,0.958095947,3.304763731,0.629367961,2.860321426,4.849449033,0,2.523161866,0,7.240188611,3.310557207,14.14099338,6.861698813,0,13.56004232,0,0,0,0,0
21.55468109,0.02106822,1.4942,1.85,108.6996011,62.2297625,2.520047533,1.376075186,0.558287454,0.993738744,0.709231839,1.308486219,0.794008823,1.26984549,1.130532093,1.772821131,1.550798482,0,0,1.572380428,2.679779777,3.028903285,3.815545815,1.575934341,4.234713722,6.029504499,4.135462619,0,8.571457061,11.96654264,0,0,0,47.10550389,0,0
21.58488057,0.0193453,1.6822,1.89,160.0041998,60.14151327,4.363029916,2.716267608,1.337620526,1.855272914,1.351694816,1.662525512,1.729448761,1.38293974,0.820812596,0.965355555,1.125943204,3.910260005,3.746576011,0.856209435,0.972814928,1.09955391,5.540485021,3.4325786,13.83559009,6.566500766,4.503772816,12.82519681,0,13.03229999,0,0,0,0,70.37145025,0
21.61569798,0.0224196,1.6014,1.89,46.02378962,0,2.00381697,1.293129885,0.839417145,0.93383943,0.333240834,1.844422439,1.492297147,1.193303367,0.354129108,2.915432248,1.457321433,1.687031724,0.646564942,1.47760249,2.518251436,6.641438822,3.585557221,2.961884369,7.958918119,0,3.886190488,0,0,0,0,0,0,0,0,104.9271432
21.70003863,0.034254583,1.145,1.86,139.106288,42.62358919,4.928048419,2.486160685,2.334941135,1.484336132,1.962952964,0.670651751,2.441768507,1.56203238,3.70843592,3.543703979,2.225570254,1.472214723,0.846352574,2.4177244,1.648193742,5.588764589,1.564496404,9.692755879,13.02276537,11.12530776,5.087017723,10.86455836,15.81557784,7.360000572,10.4182123,14.83374368,0,0,0,0
21.75507774,0.023662183,2.0726,1.89,97.56546977,72.16439038,1.668457518,1.072070255,0.795336439,0.632000201,0.473611803,0.582521806,1.178276206,0.84797915,0,1.973094848,0,0,2.450446297,2.100012685,0,1.797906808,1.132422391,1.403172773,0,5.368520963,3.682113144,5.242696253,7.631812353,0,0,0,0,0,57.53301787,0
21.79318181,0.03359636,2.3604,1.88,72.02730608,56.5949305,2.107090008,0.9168678,0.700202218,0.267073659,0.778326632,0.820549474,0.165973859,0.597238454,1.417909492,1.667599657,0.648335387,0.375264626,0,0.986037082,0.560161774,2.532560106,1.595148178,0.988265735,3.983372618,7.562183955,2.593341548,7.384945268,10.75029218,7.504198459,0,15.12436791,0,0,0,70.0202218
21.86852373,0.0241684,1.704,1.89,80.05336179,40.60263115,3.379677968,1.79934055,1.362686157,0.866267791,1.081947573,1.901068857,0.230719349,1.383696488,1.314018794,1.159060559,2.703742374,0.521653294,1.199560367,2.056027092,2.336033411,2.640373412,4.434813429,5.495131064,1.845754794,2.628037588,7.209979664,10.26577183,7.471961035,0,14.76603835,0,0,0,0,0
21.90023498,0.020637247,1.7842,1.92,96.58386943,37.94006882,4.08989261,1.404812145,1.59584971,1.014491265,1.991118041,1.781082266,2.701967763,1.944546038,1.154141308,1.357382584,3.166368472,1.221822434,4.214436436,1.605216883,1.82382824,4.122875615,2.596817943,6.435380055,6.484722631,9.233130464,0,12.02230529,0,0,0,24.62168124,0,0,0,0
21.93221756,0.01731656,1.4864,1.89,49.99805659,29.11935771,2.751556232,0.941739774,0.407544786,1.209033808,1.725776069,1.59197182,1.28804278,1.158719637,0.458487884,1.078452811,0.628927139,0.728061779,0.837102022,2.869558686,0,1.228373318,0,11.50417799,0,0,5.031417109,0,0,14.55911295,0,0,0,0,0,0
21.96979259,0.0232408,1.668,1.85,93.97390902,55.78054769,2.167317916,1.715227114,1.012196043,0.643459116,1.125130879,1.383861777,0.239927951,1.151138694,1.024848493,0.401773881,1.874437116,1.084947633,1.247437901,0,2.429270503,0.915252498,5.764772775,7.143069817,0,2.732929315,7.497748465,10.67550514,15.54037237,10.84789478,15.35538886,0,0,0,0,0
22.01002713,0.040755,2.86,1.85,58.93818218,51.1113756,1.837188686,1.067039189,0.346326769,0.440324023,0.824931124,0.563682892,0.820922712,0.656444219,0.389617615,0.916456524,1.068909781,0.618698343,0.711359459,0.812839082,0.461769025,1.043857208,2.629918903,4.073381352,0,3.116940922,6.413458687,0,0,12.37216307,0,0,17.75195259,0,0,0
22.04257934,0.034888163,2.4598,1.84,99.74162995,54.17584722,2.146132606,0.882918954,1.078841351,0.68582594,1.284870081,0.790167005,0.799141741,1.725373554,0.91027239,0.802926739,0.936494228,2.168218262,1.66196509,1.424290659,1.618262026,3.048483816,4.608253974,6.661712672,3.835880359,3.64108956,4.994635884,10.66725457,5.176120662,7.226340651,10.22901429,0,20.73714288,0,0,0
22.07777196,0.023944303,1.6882,1.87,276.7867041,80.48131588,3.468163791,1.89185492,0.98245689,0.999286013,1.560105154,0.575658334,1.397272022,0.837987969,2.321054403,0.389969433,1.364523459,0,3.026967872,2.767026153,0.785965512,3.553446507,2.238159603,5.546560439,13.04120553,0,7.277458446,5.180925007,22.62567516,0,29.80846979,21.22106883,30.21515464,0,113.7102882,0
22.11503363,0.024222307,2.1002,1.84,135.9518617,70.62758376,2.585319987,1.271696421,0.776944859,0.617385653,1.85063949,0.56905141,1.15102942,1.380617076,0.983320837,0.770987382,0.899241735,2.081969426,1.196890749,2.735268546,1.553889718,0.878165757,4.424943766,2.741450833,0,7.866566695,3.596966939,5.121462692,14.91066442,10.40832966,14.73317658,20.97751119,29.86837042,0,0,97.11810735
22.15103226,0.03673824,2.5872,1.86,47.58273766,59.83524532,2.18627926,0.838456624,0.384192261,0.651288886,0.711763594,0.375187754,0.455338975,0.91027034,0.216108147,0.254164228,0.592889291,0.686343465,1.183703469,0.9017105,2.561281737,1.157986896,1.458729989,0,1.214237268,0,2.371557164,0,14.7463795,13.72486831,0,0,0,0,0,0
22.18724335,0.0174468,1.2462,1.87,93.88803578,36.93296045,4.68174158,3.011842387,1.61800989,1.200008396,2.569339779,1.580087783,1.598034459,1.916783032,2.275326408,3.21120655,1.248464421,1.445253626,2.492559217,2.84813749,1.07867326,0,7.679226626,3.806099846,7.670565404,7.281044505,0,14.22079005,0,0,20.45484108,0,0,0,0,0
22.21485312,0.02368488,2.0418,1.87,86.02381725,54.6515466,3.161283693,1.530061307,0.893896073,0.505115656,0.473157952,0.969939315,0.706288255,0.282388851,2.011266163,1.576963262,1.379469248,3.193816176,0.612024523,1.398666861,2.38372286,5.388551749,5.656686084,4.205484436,0,2.681688218,0,10.4753446,15.24899793,21.28900403,0,0,0,0,0,0
22.24848519,0.021439527,1.5116,1.86,144.1111821,59.87082936,3.365368667,2.112880045,0.877789744,0.976528391,1.219660403,1.285824821,0.5201717,1.559816628,0.740635097,1.742118014,1.523940528,3.528303308,2.704486458,0.77257435,4.388948722,3.968595126,4.999286903,6.194564258,8.322747206,2.962540387,4.063841409,23.14484678,16.84601959,0,0,0,0,46.28969355,0,0
22.31852679,0.0128248,1.1152,1.87,104.971854,41.3560347,5.307516751,2.543149726,2.017705568,1.865698288,2.330212154,2.149544284,3.478334178,1.043033192,2.476275015,2.184255444,1.69840536,0,4.521155069,3.874593379,1.467422231,1.658598985,4.178714088,5.177801042,0,0,13.58724288,9.672949279,14.08094809,19.65829899,0,0,0,0,0,0
22.35766792,0.03982324,2.7816,1.84,30.79502993,20.23122991,1.469954306,0.409501922,0.827003129,0.300417638,0.375214383,0.692245923,0.420065082,0.503852477,0.598100478,0.703424413,0.546959742,0,0,0.831857397,0.472573217,1.068280746,0.672863037,4.168687857,6.721041306,1.594934607,2.187838967,6.230213308,0,0,0,0,0,0,0,0
22.38521559,0.02127804,1.8396,1.82,69.6707814,17.00647225,2.687135953,0.936722797,1.326677408,1.124502417,1.053357294,1.511513974,1.048238939,0.942992781,1.492512084,3.07184425,2.559177098,2.962567388,3.406264718,3.892188469,3.537806421,4.99839277,1.259307071,1.560394256,8.385911515,5.970048335,4.094683357,0,0,11.84854211,0,0,0,0,0,0
22.4623092,0.05369022,1.8108,1.82,85.80293346,49.38650298,2.434153825,1.721174956,1.095369221,0.668479494,1.113219683,0.941332925,0.623143379,0.498291573,1.182998759,1.043491318,1.419923065,1.878558215,1.619929371,2.468029133,0.701036302,1.584735563,2.495388007,6.184018504,4.154289195,4.731995036,4.86830765,16.17381116,10.09040435,0,6.646862712,9.463990072,0,0,0,0
22.50123162,0.022524553,1.5956,1.82,122.7209088,45.74378022,2.780184478,2.171988904,0.73106764,1.327840282,1.492596432,1.631847411,0.990229185,0.59387158,1.762395204,1.243649044,2.41755172,2.238894648,1.930656804,2.941435178,3.342023498,4.721780704,4.758467051,7.370208614,5.941375108,8.45949698,7.736165505,0,0,33.57852418,0,22.55865861,0,0,0,0
22.5331401,0.039995,2.85,1.81,37.40182766,40.73023789,1.361527007,1.132620279,0.823451534,0.299127484,0.560404516,0.459515365,0.278840731,0.334459109,1.191063826,0.700403531,0.816916204,0.945682621,0.362438489,0.828284955,0,1.595539462,2.009920207,0.830157055,4.461451698,3.176170203,0,6.203457428,9.030395953,0,0,0,0,0,0,0
22.56893918,0.03655,2.55,1.82,81.81326134,68.83061542,2.38377117,1.487249731,0.901065502,0.572812763,1.328654456,0.377120048,1.067929484,1.646925153,0.434442296,0.766419678,1.191885585,1.37975655,1.982999642,0.453177247,1.029789145,4.655803066,2.932485496,0.908403048,0,0,0,6.788160871,14.82232638,6.897777098,0,27.80430693,0,0,0,0
22.5934471,0.013395293,1.1716,1.83,176.7890695,57.14638023,5.284733428,2.029032748,2.634236355,1.786239899,1.673227907,2.057997152,2.497646322,1.497917038,1.77810954,0.697076665,0.813035912,3.764762791,0,2.473051985,2.809852112,9.527764594,4.000746464,7.435924822,9.990585287,0,13.00857459,55.56592311,0,18.82106996,26.64156077,0,0,0,0,0
