Depth (cm),FlowThrough (mL),FlowRate (mL/min),Conductivity (µS),Dust Concentration (<12 µm),x1_m (ppb),x1_1_m (ppb),x1_2_m (ppb),x1_3_m (ppb),x1_4_m (ppb),x1_5_m (ppb),x1_6_m (ppb),x1_7_m (ppb),x1_8_m (ppb),x1_9_m (ppb),x2_0_m (ppb),x2_1_m (ppb),x2_2_m (ppb),x2_3_m (ppb),x2_4_m (ppb),x2_5_m (ppb),x2_7_m (ppb),x2_9_m (ppb),x3_2_m (ppb),x3_6_m (ppb),x4_0_m (ppb),x4_5_m (ppb),x5_1_m (ppb),x5_7_m (ppb),x6_4_m (ppb),x7_2_m (ppb),x8_1_m (ppb),x9_0_m (ppb),x10_0_m (ppb),x12_0_m (ppb)
10.5790008963161,0.0632582399999455,5.4144,1.58,71.2223124162672,1.93685618648428,1.489485448655,1.52469319000043,0.756492985192172,0.826736302888668,0.798953176924766,0.617039339765304,1.16303909873522,0.753049685305089,1.32848965830957,1.72164994354158,1.59442001271386,0.229151607485385,0.785524307365141,0.297501110243986,1.68129877298983,1.69436179193645,1.04973301182589,8.46225380249559,4.01626498829381,5.50927981933307,1.96106688881533,5.70946466651836,3.98546897492871,5.64150253499706,0,0,15.6885351105227,0,37.1876387804982
10.6185463011212,0.0632550866667188,5.4374,1.64,93.2794042236303,1.35586691857504,1.71872273202227,1.15287427133695,0.851097034316963,1.24016627485664,0.508450094465641,0.88152871404498,0.845888783613864,0.50205815042093,1.18093856438174,0.516520730885731,0.597937311091594,2.06246727842672,0.52370897772389,0.892547822970542,1.34510607001492,0.42361156441766,0.524892671065503,1.41044594247197,4.01646520336744,4.13216584708584,1.96116465008176,11.4194985787872,7.97133530957676,0,8.03293040673488,0,15.6893172006541,21.5216971202388,0
10.6542597387176,0.0573697100000728,5.0546,1.62,47.717162067658,2.01701088269537,1.8002889957347,1.35315327735083,0.469204190394535,0.716252429215023,0.961046361754851,0.388784780024481,0.816082603138545,1.38390676092699,0.488282740390854,1.3288542285993,1.53831487638227,1.26336069876119,0.577434621405989,0.984111474436967,0.370774059319001,0.934137063625715,3.47243847656875,3.11027824019585,2.21425081748318,3.03738109394126,6.48706294184525,3.14774718353439,0,0,8.85700326993271,0,0,0,41.004644768207
10.6862333953481,0.0638909300000167,5.4842,1.62,53.4553721949364,1.32106580114617,0.879169290662774,1.03094270520413,0.608563876557027,0.46774252365743,0.431477136664676,1.30913359391001,0.628102865906237,0.745592492156559,0.730741155650126,0.681840413494796,0.789315508671913,0.453764795180787,1.0369940388739,0.589110117259504,1.66464944700878,2.51637466102839,1.03933786529529,2.79281833367468,2.98236996862624,0,1.94164711499104,5.65292579315614,11.838006721532,0,0,11.3236859746277,0,0,0
10.7199149300509,0.0592768533329706,5.1248,1.62,121.295316148003,2.20474345450189,1.62009601573882,1.46835914069826,1.05958592458702,0.882264839043172,0.38755256036166,0.752552432469978,0.338497018498993,0.535752659443959,0.630097306434518,0.918643106042453,1.0634442256324,0.978171179314004,1.39714133390232,0.317483057448272,2.51191474308483,1.35612391921752,6.72143601398082,5.26786702728984,7.50053723221542,5.8793158786717,4.18556765190593,3.04647316649094,8.506313636866,12.0408389195196,8.57204255110334,24.4102305459154,16.7422706076237,0,39.685382181034
10.7647635297933,0.0580009199999733,5.0878,1.64,76.2120522704834,1.85423245886341,2.12434014413683,1.46010244051867,0.721930151515454,0.70845762706751,0.63372501758623,0.480692161487629,1.03783033713372,0.547538415194503,0.48296887729155,0.563311126743315,1.08683840516038,0.749767109695353,0.85672580988574,0.648934418008299,2.93391211845477,1.38595661346109,3.43464876753568,2.30732237514062,4.38030732155602,3.00432600929768,6.41646580306058,6.22698202280229,8.6934397912479,0,0,0,0,23.4712969476381,0
10.7966547249123,0.0629072066669015,5.3236,1.6,116.723601252294,1.27680207773459,1.1521515698066,1.38362063800066,0.95089293721454,0.831349637597491,0.511261848923384,0.797763250739117,0.53160411931441,0,0.296867303429883,1.55813134909984,1.00207322388983,0.691290941883962,1.57981534370814,0.897483657081507,2.02881686080708,2.12977078780084,4.22236283035511,1.41824577909176,2.01933822843339,6.9250282182215,3.94401997740897,5.74132448859563,0,0,0,0,31.5521598192717,43.2814263638844,0
10.8439272840536,0.0735843600000558,5.3322,1.6,92.3843622749514,1.36904641726905,1.15734373952838,1.21482518842642,0.650334049457321,0.659954375632725,0.686835787042076,0.454671415551409,0.727148653842471,0.647373949095658,0.253791604758066,0.444015054249423,0.85667154529248,1.18196807441196,0.225097131877197,2.04602136998134,1.73443380566181,2.18488707819785,1.80484719301486,6.06228554068545,1.72633053092176,3.55212043399538,5.05760897730983,7.36238012015502,0,4.84982843254836,0,0,26.9739145456524,18.5006272603926,0
10.8841270751208,0.060377799999747,5.124,1.61,93.6469944616348,2.16454151012264,1.80062796873328,1.87016386474596,1.13933799008341,0.742437737972067,0.91316594958299,1.38530656647849,1.21852413366206,1.97243845109926,1.08256387005748,0.901892295884435,2.50572736565573,1.20041864582218,3.01766398010713,2.80524579711895,2.466111746559,3.10659056048133,2.19962512043255,6.64947151909676,8.41573739135684,4.32908302024529,4.10924677312346,2.99092287353415,8.35120699758631,5.91064135030823,8.41573739135684,11.982563590428,0,0,0
10.9321939379138,0.0773388800003977,5.4528,1.58,56.2948910495879,1.28498172727671,1.31201915101776,1.15584986493011,0.580090038663067,1.06262708098959,0.415858812423455,0.937297356356578,0.951291335441303,0.82126174613455,0.724412849374598,0.844919491907973,0.978099926819967,0.374862614576504,1.07084744354628,1.21668406834748,1.92527227973822,0.692939598301026,1.28792134300897,1.73039511942753,3.2850469845382,5.63279661271982,4.81208054375713,2.33498782335593,3.25985782218569,0,0,0,0,17.6024894147494,91.2513051260611
10.9660311006856,0.0532610399999145,4.6584,1.53,201.637008587064,2.04480696067184,2.61957663722968,1.94338453542251,1.23542124546391,0.981916302514615,1.29397940480015,1.36102351302317,2.00922731955614,3.13039497609251,2.10379964148722,1.2268841764031,1.65698376049341,2.44947425818879,1.86593747178707,0.706685285608186,4.3931399545684,1.50929757775889,4.36369473433472,1.67510586218237,4.77012567785526,8.17922784268734,9.31665171456105,3.39057110175099,18.934196773385,20.1012703461884,28.6207540671315,0,18.6333034291221,51.1201740167959,0
11.0109817932243,0.0781298333335172,5.47,1.55,48.8820314185844,1.06288164541963,1.25235336693263,0.752729296428328,0.803904434011892,0.430310247791527,0.646876739118094,0.570959110772302,0.684844265435625,0.71132918512477,0.956105600778129,0.69697157076697,1.29093074337458,1.113202992829,0.212001327538043,0.722620124571194,1.90578163881593,2.05777371411094,0.424960990985891,1.1419182215446,0.812947640142594,1.11515451322715,3.17557671930701,2.31134939584523,6.45371280525237,4.56767288617842,13.0071622422815,0,0,0,0
11.0502384805425,0.062572466666602,5.4808,1.55,88.219319205301,1.87105755072094,1.73747274419272,1.7669745353413,0.95597986951951,1.19399579515773,0.660853175618005,0.802030994764844,0.641337610234322,1.64948952634254,1.49227717911568,1.91457051701677,1.8133811138958,0.926652130236117,0.529422260921433,0.902284869110449,4.0793405902346,1.2846985734014,3.18371320496741,3.56458219895486,5.07535238874628,6.96207460733371,3.96511905370803,0,0,5.70333151832778,8.12056382199404,11.5622871606126,15.8604762148321,0,75.1904057592041
11.0890532753717,0.0603827199998686,5.2736,1.52,61.1900294957012,1.826183089156,1.62043312777776,1.9089700558644,0.742985971643653,0.866106784605145,0.837000582529832,0.923462460886786,1.10765895271894,0.920396276934623,0.618557521408444,0.360727523783901,0.835174399440676,0.480128334156372,0.82293220910226,1.24667432219716,0.704545944890431,2.21881245332454,3.84903031518493,2.21630990612829,5.25940729676927,1.4429100951356,2.0544559753005,5.98135834468227,0,5.91015974967543,0,0,16.435647802404,0,0
11.123945417074,0.0628511666668254,5.426,1.53,96.4738953319571,1.90608076524575,1.70093882288618,1.49713980106575,1.14208893852134,0.891525957926308,0.804127822838051,0.975913351805825,0.851324981786579,0.631605853574615,1.03996199751982,1.03968041740677,1.40415338373394,0.691907317784208,1.58122395482353,1.49713980106575,2.70750108699681,0.426333951162865,2.6413297604306,6.38779648454722,2.02113873143877,4.15872166962709,7.89507316968268,5.74644362705941,8.02256398086719,0,0,23.0220333627947,15.7901463393654,0,37.4284950266438
11.1577602422136,0.0594167466665713,5.1968,1.52,86.5573861670191,1.71840040005274,2.07371977877298,1.10857446608202,1.40945492012859,0.565834883729366,0.773280180023732,0.844628164633922,0.675400093236728,0.801736890648606,1.25722755668925,0.183296042672292,1.27312848839107,0.487934065593642,0.557540737798444,1.26694224695088,1.07400025003296,2.70586200593904,1.67640269427545,6.00624472628567,2.13796504172961,5.86547336551335,10.4392824303204,12.1572016782611,4.24314300382622,0,8.55186016691846,0,16.7028518885126,0,0
11.196776821889,0.0614598433330605,5.3366,1.5,84.8663054040314,1.83847874720064,1.44462343871902,1.45448034284558,0.875957596828875,0.911708255840704,0.897089027248506,0.635094730599239,0.761772561385268,1.16262737931406,0.455787676881297,0.531608312443559,0.615403072692475,1.41514132772476,0.539006528125065,0.61241277593498,1.73049580873554,1.7439410689711,3.24134878304649,3.62911274628136,3.10033967817084,5.67048866606463,2.01845031130914,11.7530623756584,4.10208909193167,5.80658039405018,0,11.7716022155549,16.1476024904731,0,38.2757984959363
11.2320927883601,0.0559525933335065,4.8374,1.52,79.7119831558101,1.72746834805894,1.5220455978806,1.0931225062196,0.908721342699341,0.200289006214382,0.574809010181582,1.29555259996397,0.478143774310622,0.709478549709839,1.50194857174685,1.36251024635634,0.675975395973541,1.03628636451445,1.18411872624412,2.01807231917465,2.66115282491473,3.35228614737899,3.56038525696981,3.18905255375748,4.54066271814297,3.11430913452879,6.65136140352974,3.2274704765967,9.01169143048108,6.37810510751495,0,0,17.736963742746,0,42.0431733161386
11.2651871346607,0.0581699733331408,5.0656,1.48,94.4726598494899,1.63821593338429,1.30827924440069,0.768370078926756,0.719832081129057,0.770616775063969,0.315941644295541,0.191718070375487,0.459917421755258,0.545947161342695,0.802608791934488,0.561674034303185,1.30041580792045,0.747588139657539,1.13898132922781,1.61762121879317,0.365673199416136,0.921285834765799,3.42466700565509,0.766872281501948,5.45947161342695,2.99559484961698,6.39781829698471,6.20888519369598,4.33408747644624,6.13497825201558,8.73515458148313,12.4373587693383,0,23.4030847626327,40.4405304698293
11.3048034751588,0.0637134400000526,5.4768,1.49,35.5254989042086,1.06834352104866,1.27976870386419,1.25534637097302,0.516373157463661,0.762199001656957,0.432679126024708,0.350074804977226,0.524877171891208,0.373834764885348,1.02588754952219,0.170934963367786,1.38515010878043,1.82011548994019,0.779912137235944,0.295375616699534,1.33542940131083,2.10282055248008,2.60558301348558,1.4002992199089,3.98757082544371,1.36747970694229,3.89411213422237,2.83433672821252,3.9569948338713,0,0,0,0,0,36.9219520874418
11.3444855900159,0.0637068600000167,5.4684,1.53,38.6584558573596,1.66678803022637,1.73497675592448,1.513956389301,0.845061531324771,0.527730733262442,0.432723815539539,0.437638703320976,0.839890214615607,0.623122294376936,0.586282005093471,1.19666832939329,0.989495124867079,1.13768967601605,1.03999025455201,0.590812249483317,1.00167549893412,2.94425284093102,2.60585213264045,1.40044385062712,0.996995671003098,4.10286284363415,5.84177150978377,0,0,5.60177540250849,0,0,0,0,0
11.3839566047124,0.0602299466668531,5.2072,1.54,80.354185503429,1.58218597944293,1.68471163091083,0.898319993813997,0.893844667757858,0.558195213547465,0.610271734927987,0.925804824542606,0.888374824800355,1.05454955795556,0.620126493314232,1.80821254793478,1.0466160254015,0.722019270390356,1.65003915530418,1.56229564141565,1.41266605307404,4.44888094762503,3.30753718736859,3.70321929817042,2.10909911591112,5.78628015339128,2.05966710538196,5.9965300674024,4.18585382987106,5.92515087707268,8.43639646364449,0,16.4773368430556,0,0
11.4227532754547,0.059530193333478,5.2604,1.54,72.9849535963895,1.71512564506068,1.88714131308929,1.62017628935012,1.35652717519139,0.690258032940153,0.617445232221843,0.281006185686741,1.01116947530197,0.800209020959509,1.41168561593654,0.914733677365694,2.11783714652092,0.974008419658991,1.39119558156355,0.316131958897584,2.85854274176779,1.35035272286917,5.01962392288618,1.49869965699595,3.20083608383804,7.31786941892555,10.4193882937436,6.06701685181183,0,5.99479862798381,0,12.1531745058225,0,0,39.516494862198
11.4594714729443,0.0633520166665414,5.407,1.52,76.7112717402738,1.82654531767002,1.77329614946782,1.00257998048485,0.472108242696591,1.0024080703373,0.870295121948654,0.52810797325951,0.950168874251942,0.375967492681819,0.884348776510492,1.37528118036331,0.597022453656777,0.91524962553178,0.784361536944391,1.78236440975084,2.35033404847245,0.845926858534092,1.57226872068191,2.11243189303804,6.0154798829091,5.50112472145322,7.83265609753789,11.4020264910233,15.9182779771889,0,8.0206398438788,0,0,0,37.1325918698093
11.491906800396,0.0589096199996724,5.1004,1.5,101.952579513864,1.57142863128796,1.72247065384823,1.39764711206318,0.660023134385522,0.507294136971079,1.0139181058494,0.567932794743132,0.454142874442221,0.539092457510082,1.10954415991219,2.21848747946536,1.07007357017337,1.4764034175842,2.24936143022125,0,3.24973751874808,1.81943704409653,3.38166819604254,1.51448745264835,1.07818491502016,8.87394991786143,2.10582991214876,3.06546440248499,12.8390109932696,6.05794981059341,0,24.5624000953031,16.8466392971901,0,0
11.5313272560806,0.0632710400001238,5.4544,1.49,86.3797147469064,1.48462267005807,1.71828936856286,1.07822335133261,0.709068696982083,0.649447111203374,0.944026371721708,0.70504515438352,0.739966061535755,0.878380230180445,1.47580099912004,0.86065082322207,1.59409745477192,0.45821049828343,0.785365392460719,0,1.34476691128448,1.694019015348,3.67332226232353,6.34540638945168,3.01158936061867,5.50816526862125,1.96067015665278,0,7.96932539524824,5.64036123506816,8.03090496164978,11.434628353599,15.6853612532222,0,0
11.5702423156201,0.0590112000000067,5.184,1.51,95.485530940276,1.68407094938835,1.35104015178054,0.877008783725308,0.152050844211214,0.696328733374492,0.38929722288943,0.755940231089828,0.56670140920171,0.134541120230587,1.2658676867786,0.36911144096183,1.70917052737375,1.22821831980049,1.12274472554565,0.318912284991021,1.08138117469286,0,1.68792355005339,4.53564138653897,2.15265792368939,10.3351203469312,2.10220500360292,3.06018760968923,4.27230344287776,6.04752184871862,0,24.5201191620245,0,23.0694650601144,0
11.609943821019,0.0625846666666479,5.3644,1.48,54.2361701821751,1.4791524578833,1.41865947280428,1.46592709473046,0.955793514696944,0.89532228185995,0.440482901060836,0.890971833454412,0.961818885738616,1.14173167954969,1.04439039647575,0.696071744886259,1.00723756709244,0,1.58795717250583,0.902108981372591,1.69939390841372,2.56889627898679,2.12206172325387,4.27666480058118,2.02974520808833,1.39214348977252,7.92869221909504,5.7709133144317,0,0,0,11.5600332554406,0,0,0
11.6466920303275,0.0626179199999712,5.4928,1.5,65.1869167116417,1.7827366184889,1.30215865566333,1.46514861211225,1.28963601795297,1.01415972901549,0.586998642673176,0.445249340812839,0.427248049104194,1.52150048180887,0.894716375576736,1.39140419004012,1.0067026721845,1.15747436058963,1.05807592376363,0.300543305048666,2.3778880200881,1.71168804203498,1.5907010995729,1.42479789060108,3.04300096361774,2.78280838008024,1.98112041902197,2.88392433145331,12.0786710702859,0,8.11466923631398,11.5538942837361,0,0,37.5679131310833
11.6784970417326,0.0633058400001239,5.4574,1.49,85.1957639595165,1.50531099751151,1.37387584298593,1.30058870184994,1.03939573933887,0.885122866536766,0.798352439751639,0.968904175769693,1.16216460340735,0.501655642142121,1.32749075981975,1.72035542572744,1.59322115976618,0.915917228657288,0.523289111620643,1.1891096702628,3.69607610996129,2.11635974028707,2.09788742390332,4.22794549426775,2.00662256856848,6.88142170290975,1.95959235211766,2.85258584472713,3.98247227945927,5.63726065902367,0,11.4283425975502,0,21.504442821593,37.1596771957126
11.7160022137951,0.0612017000001546,5.2836,1.46,74.875948414953,1.49033289449465,1.89481369081541,1.57592693894264,0.879652308144559,0.915553760259699,0.7507273908835,1.18443650695599,0.983552979042835,0.908079852012681,0.762850248010359,1.06770117814542,2.05999596058432,2.13166540216733,1.89448003419724,1.84498763583529,2.08535386356528,1.75129685745303,4.34002733896478,3.64442002140304,0,5.69440628344225,0,2.95065893712851,0,0,0,11.8212537878079,0,22.2437745446963,0
11.7472051014803,0.0628072933330546,5.4536,1.47,109.078901802824,1.66898570710437,1.78867582495671,1.57309489193255,0.857165049001939,0.713718978747176,1.09730391457349,0.355125478249324,1.38436945619544,0.758456465753195,0.743348893833042,0.520203337279283,0.802933851090573,1.38478128383745,0.791164250584629,0.898911366818601,2.0320442862472,3.41305409588938,2.64317483185509,6.39225860848783,2.02255057534185,1.38720889941142,5.92544113869683,2.87522887055976,0,5.68200765198918,8.09020230136741,0,31.6023527397164,21.6751390533035,0
11.7858422518712,0.0600766800000069,5.2776,1.44,63.9216820066587,1.9487875532364,1.56836609458835,1.09639694157895,0.497847238890741,0.80833894882615,0.382392906521678,0.556900033817882,0.890641232469808,0.528619953975567,0.777135687653981,0.181282563091758,0.62957168129729,0.965148365900521,1.92995682699524,0.939768807067675,0.708135012077181,0.892046172333769,1.10532510781122,1.48506675684768,1.05723990795113,1.45026050473407,2.06492169521706,6.0118283191712,12.5895981399945,5.94026702739074,16.9158385272181,0,0,0,0
11.8247744384468,0.0453002000000374,3.894,1.45,52.3897375841768,1.65285417968342,1.35996841904352,1.03859346272471,0.99036017257213,0.824623976191147,0.81140114275368,0.615462792725754,0.590579824347975,1.05157588100877,1.23675565292166,0.240415153408498,0,0.639985138373421,0.731282792880298,0,1.87824338600389,1.18302286613487,5.13054952941987,2.95422140508362,5.60840469871343,1.92332122726798,2.73847885679367,7.97282762869766,0,0,11.2168093974269,0,0,0,0
11.859445671009,0.0619710000005475,5.3118,1.39,73.7756715913364,1.44986445098311,1.14031839069822,0.986962273541957,0.434366208928621,0.602792129317826,0.518985570522363,0.449897332668698,0.539635155127274,1.02492236098588,0.904056388117559,1.93315260131081,0.813769374579065,1.16955732379304,1.06912125909767,0.607361399102742,2.40271097464057,0.864778242081835,2.14307539969861,5.03885012588942,1.02492236098588,0,2.00180148630054,2.91402983768728,0,5.75868585815934,0,0,16.0144118904043,21.9676431967138,37.9600874439214
11.8915999660817,0.0425463466666715,3.7376,1.44,57.5067617860025,2.14380114522672,2.2571666296676,1.76930788248443,0.702974793442256,0.790198702724167,0.971909847556146,1.57271811776394,1.72921560136549,1.8660669073078,0.658402927840751,1.53585753687885,1.48162256760781,1.02211319079287,1.55723155426708,2.21163485310554,1.49986087585825,1.88939274364915,5.46262929726182,4.19391498070384,5.97141410338496,6.14343014751539,5.83145908533687,4.24443829426075,0,0,0,0,0,0,0
11.9270524465196,0.0630202833329126,5.4406,1.48,50.6188510525601,1.51213184262411,1.32259691709291,1.11984163888048,0.996646097473548,0.533480114077784,0.947782637073323,0.796331832092786,0.318390160406238,0.755893106244324,0.740836593468481,1.55533560955622,1.20033025667501,0.690050565439778,0.525660232263071,0.895873311104384,1.68764714578583,1.70075948904973,3.16109001512223,7.0785051741581,0,2.76504108365551,1.96847163084459,2.86551144365615,4.0005176047298,0,0,11.4801265510857,0,0,0
11.9670741838456,0.0636559933335304,5.5034,1.45,74.9304506113985,1.47564456107318,1.4801784255217,0.923881812150166,0.469853782706925,0.352101623963896,0.288713066296927,0.700781463438348,0.735491189853156,0.49889617856109,1.17350099065518,1.02653534683352,1.18834298087815,0.683159273317706,1.56123194561543,2.06949525921637,1.33663456618948,1.26283095198276,0.521586886956722,2.10234439031504,2.99337707136654,5.47485518311209,0,5.6737891788672,3.96056584346124,0,0,0,15.590505580034,21.3861530590316,36.9552724860066
12.0059754813775,0.0589830666666057,5.1664,1.45,58.3587801438459,1.66179373727775,1.78176601292178,1.19649149083998,0.760616841833172,0.696660863416552,0.701069232914053,0.378150397104982,1.13394342100633,0.67302646359749,0.158308933944279,1.1078624915185,0.854992877829404,0.737282488105564,0.280820061131367,0.319064397557329,2.52442625020492,0.908585725856612,2.25163819213706,0.756300794209965,2.15368468351197,2.95429997738267,6.30962309622647,9.1849417101513,12.8230236494866,6.05040635367972,0,0,0,0,0
12.0459511737989,0.0637883999999094,5.452,1.43,43.0095610048468,1.25916392599427,1.19304714899884,0.95884265876391,0.79709344867729,0.409932554076237,0.36014222459582,0.262247564790129,0.41940829616338,1.12018637538284,0.585532567348794,0.512202274980721,0.790584211432743,0.22724707599978,0.778995634961304,0.590057020777791,1.00039506832172,1.26020967230569,1.5615126605631,2.79730735776138,1.99144244512504,2.73174546656385,3.88953602563485,0,3.95234482960436,5.59461471552276,7.96576978050018,0,0,0,110.635691395836
12.0843535137659,0.0635623833334939,5.4874,1.41,88.1084171084255,1.56348837782157,0.883713615853367,0.925242437286189,0.894036922676792,0.411390202208174,0.578276523303868,0.701813522800784,0.631349457553757,0.749446374201813,0.587614618272775,0.514023576270105,0.595046542479681,0.912220506687347,1.30294267759966,0.592155159863161,2.6772061264068,0.84312717097704,1.56706512520645,4.2108811368047,0.999261832269084,0,3.90336653230111,5.68214511798381,7.93279734668247,5.61450818240627,0,0,0,42.8352980225088,37.0096974914476
12.1145027366925,0.0497742900000632,4.3854,1.44,59.2927692742001,1.96924337427771,1.23772416193838,1.32333154751462,1.38205329091148,1.12575079562876,0.73846626535414,0,0.806241058152198,0.159508713316494,0.750391128009489,0.875219277456759,1.01317571606588,3.2035213603111,1.66387389825256,0.37809472786132,1.28205948846205,1.61502572232951,1.33410768486831,2.68867362034716,3.82820911959586,5.25131566474055,4.98464729114045,14.5123390467396,0,7.16979632092577,0,0,0,0,47.261840982665
12.1541652072822,0.0617322166668226,5.3294,1.38,96.9709942872853,1.4113673696474,1.35019341521925,1.52427675921919,0.484495954861772,1.02871039155175,0.520993032936248,0.451637558287169,0.216688996471178,0.514443406236478,0.605035549275721,0.529262763617776,0.816917075644037,0.469632492250173,1.07325667415625,0,1.03371633519097,1.73624649604811,3.7648886163799,3.61310046629735,6.17332087483774,2.82273473929481,0,8.7759043570827,8.16797991522223,5.78096074607576,0,0,0,44.1052303014813,0
12.1923667883782,0.0598672999996003,5.1684,1.4,98.7790207801668,1.18245777680575,1.24092121803974,1.25740740819712,1.14905334461098,0.561576485692205,0.306984230516876,0.745130315968667,0.55859760167756,0.928320313083034,1.40373655807684,0.545749743141113,1.47413827494204,0.726392908120822,0.553344760399827,0.943055556147843,2.13183493414497,0.447583008093605,2.2183817475781,2.235390947906,2.12187500133265,5.82133059350521,6.21643066796674,6.03285409811765,4.21120967423051,5.96104252774933,8.48750000533059,0,16.5771484479113,22.7395726308797,0
12.2220579432469,0.0521611533332496,4.5622,1.4,52.747625868347,1.56594330787674,1.21582448329063,1.03728084713755,0.458716992987359,0.572926458241836,0.528505866408399,0.85521383854175,0.769347947159842,0,0.179013419145442,0.208792441050232,1.20851674785387,1.11161095615143,0.635094407564543,0.721586676269601,1.2233932092787,2.05483080859586,2.54611942238705,4.27606919270875,2.4353550324099,1.67033952840185,14.2696583930268,3.46206576221929,0,0,9.74142012963962,0,0,0,90.1983345337001
12.2618766701237,0.0605963100000158,5.2014,1.38,47.23539807619,0.943572080466934,1.22599219055145,0.659961272280873,0.49357806209187,0.554820383314557,0.454936538796557,0.46010371923721,0.441501869650862,0.524086892693634,1.07866014998712,1.43782412261628,0.832230574971836,1.19608994200142,1.36671922655252,1.8634200629107,1.40412511974246,0.884396631420508,1.64376996217915,1.47233190155907,4.19269514154907,1.43782412261628,0,5.96027524028663,8.3210925856149,0,8.38539028309815,0,0,0,0
12.3017823613637,0.0560378500001415,4.8378,1.41,107.067047668421,1.74913368003508,1.64906865742308,0.923542583058524,1.12083028605248,0.53329142422403,0.573934488761512,0.398025086301317,0.596770400695303,0.850078968497051,0.666517106186702,0.777392746682259,0.89992927837805,1.29338718229261,2.06905508881817,0.671667333133472,3.41627671881852,0.478169419779591,3.5549684435313,3.18420069041053,2.26687724932547,4.66435648009356,4.4274946275888,9.66768049126391,17.995961867041,6.36840138082107,36.2700359892075,0,0,0,41.979208320842
12.3409461087121,0.0613489599998317,5.3502,1.41,118.315829071681,1.35361326109062,0.974668119129235,1.18869434705086,0.682531748928284,0.791575282780731,0.449355221919427,0.272675405775107,0.218042686942237,1.03531443130236,0.76101912769021,1.24266135444385,0.616515364473454,0.945132721579864,1.07996147853702,0,1.73362354135582,4.36773275705684,2.1648048409665,4.36280649240172,2.07062886260472,9.94129083555079,2.02209849863742,0,4.10950328952714,23.2683012928092,8.28251545041888,0,0,44.3807626587089,0
12.3798995356775,0.0633471300002323,5.4846,1.41,88.5970109229177,1.48283940159547,1.22996155755817,1.18833460218294,0.80264592478535,0.530727563214517,0.725301881215174,0.528148712081308,0.950242171309374,0.375996495221947,1.3266254942013,0.85961704440317,2.18925119825988,0.457660114440248,0.784422043444002,0.891250951637206,1.00736372390996,1.26898817137407,1.57239000719617,2.11259484832523,1.00265732059186,1.37538727104507,9.79157539640486,0,3.97987648260391,5.63358626220061,8.02125856473486,22.8417870847332,15.6665206342478,0,0
12.4199369660059,0.0611341500002242,5.293,1.44,85.9719638568695,1.58105304441284,1.27448463226592,0.923513124759006,0.831700706419371,0.611043599136457,0.375778452457278,0.547267036894226,0.328213251008463,0.519476132676941,0.76369315715688,1.24702775333971,0.824908858834217,0.948453679825801,0.54187809553158,1.84702624951801,1.04382903460355,1.31492396083851,3.25861712959309,2.91875753010254,3.11685679606165,8.55104745147228,2.0292036432693,5.90783851815234,8.24788609729431,5.83751506020508,8.31161812283106,0,0,22.2683527382091,0
12.4487917141605,0.0527373933332487,4.6126,1.44,121.097435050488,2.09092439294836,1.27125621703121,1.07055328918956,0.567130974235499,0.779166196009299,0.871218497061816,0.74013560734093,0.380470797872418,0.451639668876845,0.708229649937421,0.61953315346618,0.956249422375049,1.37433104543914,0.628154989851918,1.7842554819826,1.21002569036363,1.52428388245935,2.51829901331444,3.38347706212997,7.22623470202953,3.30417681848629,9.40915976826761,10.2727115425553,9.56110027415519,6.76695412425993,0,0,0,51.6277627888483,0
12.47837300146,0.0582992800001141,5.0258,1.45,101.906265186145,1.19091003601071,0.963492921487019,0.88771835154869,0.666932971343175,0.704831931900928,0.394051114856485,0.382585686862735,0.458897333876127,0.544736261177605,0.800828621274262,0.560428252240335,0.865021007332957,0.745930003731886,0.284113772708673,0.968420019871298,2.18917286031381,1.83848488147442,2.27804744064825,3.06068549490188,0,4.48342601792268,0,3.09755700366386,4.32447455488101,0,17.4315603576834,12.4097729499523,17.0230081618002,23.3511771766806,0
12.5180047954205,0.0633782099995066,5.4558,1.48,86.6255936358131,1.26731335860392,1.14358920698428,0.853696646175492,0.707869690386306,0.766230544544388,0.579956960717046,0.791834570365674,0.949776182667616,1.00216562811906,0.441991643728691,0.68735639788687,0.596775712577841,1.37230704838114,0.261345790409048,1.48468981943564,2.68498592924559,0.845577248725454,1.04774594925393,2.81541180574462,6.01299376871434,6.8735639788687,0,8.54798564400854,3.97792479355822,0,8.01732502495245,11.4152928577936,0,21.4798874339647,0
12.5570994731211,0.0604637333337294,5.273,1.45,54.683110282949,1.53103783742275,1.25864819393539,0.93375295872936,0.692524438286016,0.494255038339769,0.303956041253047,0.830002629981654,0.331852451261382,0.262618019642632,0.772160921094314,0.720488394081296,1.04256922149795,0.719227539391654,1.09577278634839,0.62250197248624,1.40720389469003,0.886335816293885,2.74562366300761,2.95112046215699,5.25236039285265,4.32293036448778,8.20681311383226,8.96001618405731,8.33933794781859,0,0,0,0,0,0
12.5966811728408,0.0627422400000164,5.3856,1.45,51.4810791856448,1.47543765612696,1.50173516258616,1.1248042366709,0.715044822906822,0.952611983155852,0.659064982424358,0.710987369352473,0.746202594586209,0.75924285975286,1.33941532279961,0.867904503604093,1.40659113137856,2.07932560973468,0.527989704767549,0.299947796445574,1.69512598360174,0.854148217221968,2.64591536730003,1.42197473870495,1.01232381300381,2.7772944115331,3.95438989454615,5.75642001537932,0,0,16.197181008061,0,0,0,37.4934745556968
