Depth (cm),FlowThrough (mL),FlowRate (mL/min),Liquid Conductivity,Dust Concentration,"CPP (≥4.5 µm, ≤10 µm)",x1_1_m (ppb),x1_2_m (ppb),x1_3_m (ppb),x1_4_m (ppb),x1_5_m (ppb),x1_6_m (ppb),x1_7_m (ppb),x1_8_m (ppb),x1_9_m (ppb),x2_0_m (ppb),x2_1_m (ppb),x2_2_m (ppb),x2_3_m (ppb),x2_4_m (ppb),x2_5_m (ppb),x2_7_m (ppb),x2_9_m (ppb),x3_2_m (ppb),x3_6_m (ppb),x4_0_m (ppb),x4_5_m (ppb),x5_1_m (ppb),x5_7_m (ppb),x6_4_m (ppb),x7_2_m (ppb),x8_1_m (ppb),x9_0_m (ppb),x10_0_m (ppb),x12_0_m (ppb),ABK1 (ppb)
2.127895666,0.03110464,2.2008,1.95,69.05049754,41.83962061,1.79444705,1.514600844,0.756293781,0.57693661,0.840676559,0.738568145,0.358539274,1.075136385,0.765747453,0.300197861,1.400544039,0.810652396,0.466031029,1.065026207,1.815105074,2.735437576,1.72293177,2.134866785,1.434157096,12.25195925,5.602176155,0,17.41720943,0,11.47325677,0,0,0,0,0
2.1469847,0.032099667,2.7514,1.95,143.0306792,66.87267331,2.544618604,1.354754945,1.538985332,0.652228159,1.047365018,1.001943575,1.21598841,1.666894827,0.247336928,1.745353901,1.017847442,0.392761882,1.806339927,2.064024971,2.345120506,2.65064438,4.173810666,8.274760419,6.948505202,1.978695427,2.714259845,11.59391852,11.25154008,7.854092553,0,0,22.5385776,0,42.41031007,73.28501581
2.171908449,0.039161453,3.4252,1.93,24.33637437,13.0165183,1.147168226,0.555229421,0.780908698,0.152747187,0.572332657,0.234648046,0.142387911,0.34157803,0.608207736,0.953748711,0.278101388,1.609685597,1.850764738,1.691829795,0.480559199,1.629500321,0,4.239134222,2.278206571,1.621887295,0,3.167748624,0,0,0,0,0,0,0,0
2.238577202,0.13288041,4.4766,1.93,44.51274725,65.99871664,0.983517844,0.477262279,0.336363103,0.360131451,0.730917678,0.345767992,0.335707424,0.503335747,0.418240963,0.491892107,0.491758922,0.664151159,0.545442604,0.249301284,0.424879709,0.480233322,0.403303786,0.999459029,2.014244545,1.911958689,1.967035689,5.601441472,4.077019549,1.897298126,2.685659393,7.647834757,0,7.46858863,0,0
2.261750279,0.02650986,2.2658,1.93,68.46325776,34.3962202,2.208172473,1.093610255,0.887377217,0.564111038,0.704561077,0.173315863,0.631023799,0.504593086,0,0.704458372,1.643291143,1.426736182,1.640415383,1.874430312,0.709901774,4.814329519,6.064668667,1.252444615,3.36546026,4.791836972,9.859746856,14.03858488,0,9.510188018,0,0,0,0,0,0
2.282802023,0.04070612,2.8938,1.92,67.99396404,65.22187579,1.304298121,0.845753723,0.635694838,0.440852765,0.642383547,0.225743906,0.273969493,0.821540599,0.390085469,0.229389252,0.802644998,0.309720639,0.712213661,0.40690757,0.924647037,2.612776686,2.633076915,2.446963606,3.287633911,1.560341876,2.140386661,3.047542726,4.436319233,0,0,12.48273501,0,24.38034181,0,0
2.342228125,0.05447715,3.8682,1.92,28.2914392,43.19969474,0.749685042,0.299349237,0.172727434,0.329411608,0.342855959,0.084339567,0.409427991,0.245546841,0.437216317,0.34280598,0,0.231427773,0,0.304047264,0.690909735,0.780921919,0,3.047344749,1.637711964,1.165910178,4.79798427,2.277168316,9.944647053,0,0,0,0,0,0,0
2.41282987,0.0368288,3.2496,1.91,122.5962642,78.30303823,1.071969428,0.836394905,0.702620514,0.324843701,0.710013406,0.873285439,0.151406441,1.089638442,0.431153497,0.760617756,0.591431409,1.026983677,0.393597602,1.349239866,0.510996737,2.31027894,0.727571526,2.704578868,1.211251525,1.724613988,7.097176904,10.10516008,4.903372987,20.53667941,9.6900122,13.7969119,0,0,36.96446304,0
2.43770609,0.029148,2.4984,1.91,37.59517529,32.95881732,0.980804623,0.55947898,0.645649672,0.410443382,0.128158471,0.788146572,0.382607213,0.458923154,0.544766911,0.961048415,1.868199282,1.730139355,0.497314649,1.136519033,1.936949015,1.459530689,0.919294162,4.556351228,3.060857703,2.179067642,0,0,12.39092515,0,0,0,0,0,0,0
2.464650301,0.019646333,1.3868,1.89,159.8177099,70.56485023,2.910313356,1.106750593,0.957908853,0.913422635,0.570421418,2.104780195,1.419124227,0.680874739,2.020588987,0,1.108690802,2.56689638,0.737833729,1.686180124,0.957908853,4.330823446,0,11.82993874,2.270598763,0,8.869526418,6.314340585,36.7672359,25.66522197,18.1647901,25.86353904,0,0,0,0
2.493656636,0.025958867,1.852,1.89,60.7761702,41.92930728,2.255042328,0.767815691,0.996833595,0.57608465,0.287806332,1.238962209,1.288835355,0.77295509,0.611693342,1.438821891,0.839085517,2.42836593,3.35046847,0.638072093,1.449939774,1.638838901,3.096697544,2.558057085,1.718447139,7.340320105,0,4.778854235,6.956595809,0,13.74757712,0,0,0,0,0
2.512230758,0.034738873,3.0164,1.89,109.2521142,67.79452609,1.802661041,1.043192107,0.270869416,0.086096659,0.53766325,0.39678137,0.642060837,0.385064074,0.228546069,0.268792437,1.56753134,1.814613467,0.834553685,0.953607691,1.625216493,1.836950789,1.542685968,5.734578277,1.284121674,7.313474219,5.016100288,7.142064667,0,7.257395786,10.27297339,0,20.82626057,28.56825867,0,0
2.533391255,0.023366,2.0028,1.89,103.4530387,58.25934605,2.38875415,0.620376932,1.208126977,0.128002265,0.639486965,0.589905751,2.386423659,1.144970648,0.679571425,0.799242181,1.398295112,0,1.240753863,1.417754719,1.61083597,2.731045141,1.146776779,1.420959146,11.45483356,2.718285699,7.457573933,0,7.728551873,21.5795389,0,0,30.96297304,0,0,0
2.559665802,0.016528027,1.4456,1.87,72.31397464,52.89269471,2.470997011,1.315558809,0.569317711,0.361918696,1.58209702,1.945910146,0.337373459,0.404666944,0.480361819,1.69485685,2.635730145,1.525593555,0.877039206,0,2.277270846,1.28697761,1.621221139,2.008838204,5.397975338,0,5.271460291,7.505653422,0,0,0,30.74315642,0,0,0,0
2.619291048,0.048634727,3.4822,1.87,78.23771532,77.97290002,0.727777859,0.521592793,0.145107708,0.368983374,0.307234222,0.283413493,0.458612017,0.275044048,0.163246172,0.575980192,0,0.51845775,0.894159074,0.681144093,0.773907778,1.312099505,2.203823322,2.048050869,3.668896134,1.305969376,0,10.20288575,7.426189287,5.18382173,7.337792269,10.44775501,0,20.4057715,0,0
2.647502264,0.02346975,1.647,1.87,74.71115304,36.0533005,2.262184976,1.621290571,0.300696588,0.637182102,1.114155103,0.978830038,1.187937136,0.854931907,1.014850983,1.193563596,1.856151775,2.148727699,2.470538013,1.411487416,0,3.625296436,1.141707356,1.414677677,11.40419651,0,11.13691065,5.285682204,0,0,0,21.65015431,0,0,0,0
2.681376124,0.031761133,1.8868,1.87,161.9747208,74.23636877,2.571741006,1.198045548,0.74066141,0.659180082,1.058528598,1.157283453,0.351128372,0.842330904,0.249973226,2.057950015,0.685797602,0.396948224,1.825593216,1.564518641,2.370116511,1.339448441,0.843659637,5.226849283,5.618053953,0,10.97276163,7.811663306,11.37146721,23.81342161,22.47221581,31.9965729,22.7788102,0,0,0
2.711410911,0.053852613,3.8512,1.87,40.2063607,37.1722462,0.935334408,0.471054631,0.305778513,0.333231842,0.416198532,0.341270662,0.621264281,0.372591725,0.147428926,0.520172327,0.404468933,0.702335023,0,1.230293378,1.048383475,1.57995677,2.487863129,2.466148203,2.485057126,3.538294228,4.853627198,6.910730913,3.353325529,4.681550947,0,0,0,0,0,43.68264479
2.807250499,0.0586271,4.119,1.8,26.25098848,11.73379307,0.835941832,0.463599408,0.280876456,0.20406269,0.382304065,0,0.190223208,0.342248519,0.135422577,0.796350698,0,0,0.98901207,0.282525119,0.321001664,0.362821976,0.914102394,2.265309483,3.043571329,5.416903073,5.944475252,0,3.080236667,0,0,0,0,0,0,0
2.920139281,0.025783333,2.21,1.85,168.0086263,75.83445449,2.164794938,0.913596264,1.09485824,0.580006644,0.724414306,0.712798333,1.081341471,0.77821738,0,0.724308706,0.422399012,0.488979657,2.811065427,0.642416098,2.189716479,3.299992283,1.03925997,6.438680944,8.650731771,2.463431039,3.379192098,4.811388749,7.003956422,29.3345026,0,19.70744832,28.06001918,38.49110999,0,0
2.946818533,0.01926098,1.3612,1.9,174.4234136,60.9013995,2.685821751,1.12889329,1.343476312,0.93169743,0.969723011,1.192716896,0.868509939,1.041745442,2.885420715,0.484790826,1.696308474,1.309126065,3.010382106,0,0,3.313102489,9.738294912,8.619014037,9.264106014,13.1904947,4.523489265,25.76268495,9.375708976,26.17870461,18.52821203,26.38098939,0,0,0,0
3.04030987,0.014039107,1.2068,2.15,164.5778578,48.19272423,2.812098278,2.065049825,1.005373619,0.852162747,0.798248035,1.636350291,2.383107837,0.952816472,2.827613303,4.65576809,3.103004996,0.89802904,3.097574738,2.359641362,1.340498158,7.575695792,17.17775081,9.459898607,9.532431349,4.524181285,6.206009993,17.67258314,25.72604473,35.91592527,0,0,0,0,0,167.5622698
3.070075472,0.026176053,2.2696,2.24,57.18576312,35.90471851,1.872277871,0.969111829,0.80882404,1.02834862,0.7135459,0.877630252,1.065118078,1.277569608,0.60661803,1.070162826,1.248185247,0.481643482,0.553778188,0.632777913,1.437909405,4.063103018,1.023667926,5.073664999,8.52094462,0,3.328493992,0,6.898875884,0,13.63351139,0,0,0,0,0
3.201710675,0.015489033,1.109,2.47,406.7353456,82.88763941,4.834041176,1.520789354,1.822521415,1.158587832,0.723524127,0.59326869,1.800021151,1.295435144,3.588089036,3.014244402,0.703133262,3.25585857,3.743481487,3.208133399,2.430028553,2.746614305,5.189914498,4.287179282,5.760067682,12.30201955,5.625066096,16.01825462,11.65891629,0,0,0,93.41846097,128.146037,87.89165775,0
3.262137022,0.030248667,2.1352,2.52,38.75060338,45.85206598,0.945115812,0.718828083,0.466617178,0.395508464,0.370485398,0.455680838,0.184342589,0.221112094,0.262472163,0.308692826,1.080132356,1.667184292,1.437656166,1.095164198,0.622156237,3.516055847,0,0,1.47474071,0,5.760705899,0,5.970026549,0,11.79792568,0,0,0,0,0
3.308150499,0.074892503,6.4102,2.52,19.17174948,42.71317477,0.545324334,0.362913344,0.219874771,0.199679594,0.149636997,0.122697975,0.074454949,0.089305948,0.318033152,0.24935864,0.145419822,0.673366488,0.580661351,0.663496117,0.502570906,1.420115453,0.357787295,1.329991518,2.978197962,0,0,0,4.822521215,3.366341646,0,0,0,0,0,0
3.371959037,0.014671,1.0356,2.51,121.0647166,52.74449599,3.711694681,0.988053124,1.122416471,0.815459321,1.01848902,2.192219671,1.140232606,1.823555597,1.623495253,0,1.484677872,6.015450777,2.964159372,1.12900473,0,2.899761469,0,4.526226079,0,0,23.75484596,16.91140889,12.30900028,0,0,34.63456541,0,0,0,160.3452102
3.428499143,0.03349022,2.3668,2.46,37.44149731,9.893234493,1.219481523,0.595147633,0.702421357,0.446533484,0.22308382,0.137191671,0.499499632,0.998552121,0.237067208,1.115256502,0.650390146,0.752907892,0.865669284,0.494581056,2.809685429,2.540586507,0,0,6.659995092,7.586150659,5.203121166,3.704175127,0,0,0,0,0,0,0,0
3.464143642,0.037883683,2.671,2.46,64.30876391,60.41282381,1.329601501,0.717445783,0.434671885,0.394747905,0.690242855,0.848968526,1.324714317,0.706198073,0.628721834,0.73943811,0.862444217,0.332795662,1.147913252,0.437223283,0.993535738,0,0.707312063,0,3.532571511,5.029774672,4.599702489,13.09837154,0,6.654942992,0,0,19.09742571,0,0,0
3.48873315,0.0244545,2.142,2.47,68.7795686,51.19586244,2.505103631,1.037335579,1.154351753,0.611523631,1.680312178,1.127296634,0.456040199,1.09400659,1.947968583,0.763666925,1.33605527,2.062201309,1.185526376,0.677324353,1.539135671,0.86982765,2.191464656,9.503973493,1.824160795,0,0,0,0,20.61900697,14.59328636,0,0,0,0,0
3.50916802,0.02325812,2.0166,2.42,47.24301703,45.16034711,1.521846015,1.324415761,0.910298047,0.642979941,0.160613287,0.395094638,0.23974928,0,1.024085303,1.605898741,0.936520624,1.626209532,0,0.712165402,0,0.914570922,3.456287897,2.855100189,3.835988478,0,3.746082498,21.33511047,0,0,0,0,0,0,0,0
3.539362404,0.01251008,1.0662,2.39,182.5111858,62.93880413,3.046982183,2.027766643,1.316296303,1.434475683,1.194417016,1.469080695,1.337189895,1.069273105,2.538571441,1.492803628,0.870566338,4.031157428,3.476171387,2.648045158,0,5.100974636,4.283839307,2.654030302,3.56583972,10.15428577,13.92906141,39.66517877,14.43518691,20.15284898,0,40.61714306,0,0,0,0
3.566148504,0.03894929,2.7526,2.37,29.56330216,15.68303136,1.153417044,0.651296158,0.483176885,0.537527295,0.479541874,0.707778641,0.143163522,1.030315989,0.203840249,0.95894394,0.559232506,1.618453825,0.372169233,1.701045476,0.966353771,1.638376483,1.375921678,2.557335299,2.290616346,3.261443977,2.236930025,0,4.636421949,0,0,0,0,0,0,0
3.600295421,0.03838179,2.7318,2.35,38.3737168,46.22368056,1.170471074,0.755343999,0.551611095,0.623399988,0.194652886,0.359121807,0.435840865,0.348516629,1.034270803,0.729841918,1.135002253,0.985430237,0.755343999,0.863098276,1.47096292,0.554200319,2.094398376,2.595147183,2.324484614,1.654833285,0,6.46419252,4.704974496,6.568577258,0,0,0,0,0,0
3.623778684,0.025334363,2.1998,2.33,68.72168646,45.12090992,3.277870642,0.929786815,0.742840717,0.708342472,0.589801773,0.544072791,1.540706673,1.584017554,0.940157783,1.474289491,1.719538698,3.483516723,1.144353003,1.961402563,1.485681435,1.679237009,2.115355012,1.310557165,7.043230505,0,3.439077395,9.793310239,7.128078993,0,14.08646101,0,0,0,0,0
3.652078954,0.03319453,2.3626,2.32,47.41509498,42.02943929,1.476413294,0.818794206,0.425207029,0.630715557,0.900284018,0.138413746,1.007898142,0.201489403,0.956715815,1.40648872,0.328091843,0.75961464,0.873380487,0,1.13388541,1.922413144,2.421686906,5.001144978,1.34386419,5.740294889,0,3.737171152,5.440213887,0,10.75091352,0,0,0,0,0
3.680451606,0.033132933,2.3116,2.27,48.10033008,26.89911965,1.766772127,0.656253126,0.425997521,0.451348647,1.014702429,1.109368545,0.673181268,0.80745595,0.958494423,0.845462095,0.986105373,1.902567055,0.437502084,0.999828673,1.13599339,2.567982743,2.426189008,3.006265494,2.692725073,7.667955384,2.629614329,7.488237679,5.450327662,0,0,0,0,0,0,70.99958689
3.737784677,0.02964033,2.0898,2.23,56.80909979,31.91851459,2.020885055,0.916976594,0.873022344,0.20181293,0.126029741,0.620044278,0.752504108,0.451300376,0.535718256,0.945085268,0.734867293,0.85070075,1.46716255,0.558820647,1.904776023,1.435287681,3.616098231,4.480669601,6.020032863,4.285746052,5.878938342,0,6.092555079,0,12.04006573,0,0,0,0,0
3.770590912,0.024860547,1.7528,2.16,113.7822306,81.10744545,1.971350271,0.728852003,1.230122569,0.842149884,0.300521397,1.293698615,0.448591706,0.807103657,0.638717488,0,1.314233514,0,0.583081602,1.332523263,2.270995512,0.855620777,1.07783576,4.006605146,1.794366824,0,0,9.979960744,7.263932909,20.28223726,0,0,0,0,54.75972974,0
3.792556213,0.014038693,1.2016,2.18,120.1758429,53.58661876,3.975842206,2.194180039,0.837836016,1.065234796,1.862633588,1.636398469,1.191589001,2.858533575,2.262157244,2.660517238,0.775774089,1.79611096,5.162776563,2.359710835,2.681075252,3.030367535,3.817390349,4.730088565,6.355141338,4.524314487,0,0,12.86340109,0,0,0,51.53476971,0,0,0
3.818799821,0.02256288,1.9792,2.18,151.679475,79.32645109,1.387730945,0.562151705,0.729825805,0.39767542,0.496687006,0.203634432,0.741410341,0.296431397,0.703760597,0.413845502,0.965378049,0.558772882,2.569836365,0,0.834086634,0.942752001,1.187596008,2.943075653,5.931282731,5.630084779,3.861512194,21.99251867,16.00729544,0,15.81675395,22.52033912,0,43.98503734,0,0
3.917436658,0.019031197,1.3418,2.09,76.3480013,41.63670826,1.216059415,1.237733886,1.112479766,0.785788981,0.981431481,0.24142356,0.878996358,1.054323513,1.668719649,0.490644207,1.716789762,1.324932499,0.761682391,0.870340876,0.988870903,2.235403336,0,5.233848188,4.687980577,3.337439297,13.7343181,13.03687226,0,0,18.75192231,0,0,0,0,0
3.937658899,0.02369148,2.0782,2.13,22.77271492,0,1.896241811,0.458890518,0.794352933,0.378731205,0.315350759,0.387867643,0.706091496,0.564620365,1.005352931,1.576523949,1.379084954,0.532154406,1.223708049,0.69913861,0.794352933,2.6935253,0,2.802875245,1.882910657,2.68094115,0,0,0,0,0,0,0,0,0,0
3.96115042,0.024518667,2.1016,2.09,39.1257014,44.68759934,1.499128584,0.221704461,0.767553835,0.609923241,0.457067648,0.749564292,0,0.818357637,0,0.761668367,0,1.542603313,1.18242379,1.351103517,0,1.735102528,1.092864738,2.708314596,0,2.590494194,3.553489977,10.11911794,7.365218734,0,0,0,0,0,0,0
3.99026849,0.02843976,2.0028,2.06,51.80710061,44.89743497,1.627514851,0.828261455,0.909876538,0.420664721,0.394050066,0.161554783,0.392135343,0.470351792,0.55833333,1.313308749,0.765889342,0.443306325,0,1.164821953,0.661728391,2.243816431,1.884374989,1.167454697,7.842706859,2.23333332,3.063557367,4.361979141,6.349749192,0,12.54833097,0,0,0,0,0
4.023874945,0.0357091,2.569,2.05,88.62965042,63.86251388,1.105582266,1.1163331,0.395264722,0.586301713,0.627665739,1.672669721,1.249231713,0.37460177,0.444672812,1.04595707,1.829929267,0.706123956,1.623757236,1.391546837,1.581058887,2.3827204,0.75038537,4.648973427,2.498463426,3.557382495,2.43990569,0,5.0571239,7.060210225,9.993853705,14.22952998,20.26040499,0,0,0
4.054656243,0.023704333,2.0318,2.02,70.81471365,36.2790196,2.297228608,0.38220141,1.091643034,1.00940225,0.787949412,0.775314655,0.705708628,1.410785519,0.669871862,1.181751827,1.378337165,1.59559756,1.223044511,2.795038047,3.175688827,3.5894197,2.260817534,4.202033139,1.881889676,5.358974896,7.351131545,0,0,10.63576644,15.0551174,0,0,0,0,0
4.08289832,0.01862,1.596,2.01,44.8398912,14.85816869,2.047153108,1.557006164,1.010708734,1.124398844,0.802484018,0.246755062,0.598938509,1.436809031,1.279178242,1.002958798,1.754702664,2.708383561,1.557006164,0,2.021417469,1.142384547,1.439075522,3.566286939,4.791508074,3.411141978,4.679207103,6.662386676,0,0,0,0,0,0,0,0
4.116445021,0.033456427,2.3672,1.98,68.40897594,66.53947615,1.057951514,0.704066732,0.773443937,0.357587612,0.22330915,0.274660489,0.333336108,0.399824291,0.94922665,0.279095747,0.976570628,0.753668382,0.86654367,0.990161236,0,2.543152677,1.601819972,3.969596841,1.333344431,1.898453301,2.604188341,11.12374981,16.1928838,7.535585179,10.66675545,0,0,0,0,0
4.144520419,0.03397009,2.4178,1.96,72.00199932,64.0078278,1.603006429,0.426720311,0.692498777,0.616315897,0.109966241,0.405761002,0.656591433,0.787557059,0,1.649253164,0.641202572,1.484544254,1.280160934,2.437972403,1.661997066,0.626174386,0.788799389,0.977393095,3.9395486,0,5.129620573,3.651849021,10.63202029,0,10.50546293,0,21.29758349,0,0,0
4.172412909,0.035011667,3.001,1.94,118.8262504,77.09766921,1.39978613,0.983310874,0.537517874,0.768832532,0.640168857,0.656149749,0.637058221,0.382063848,0.453530706,0.800094422,0.622127169,0.360094982,0.828051262,1.892355316,1.075035748,2.430184254,4.5919984,3.793264881,2.548232884,1.814122825,0,10.62962593,0,7.2008498,20.38586307,14.5129826,0,0,38.88294806,0
4.19838941,0.025163427,2.1818,1.95,87.46673382,61.59387212,1.839420854,0.720079164,0.373943439,0.47543619,0.445356249,0.54776871,0.886384449,1.59477788,1.893088662,2.226456642,0.865609814,0,0.576063331,1.316484325,2.243660637,2.535966251,2.129724745,2.638919718,1.772768898,5.048236433,3.462439254,4.929918391,0,0,0,20.19294573,28.75128406,0,0,0
4.232893607,0.02624821,1.8682,1.9,42.50922977,38.77957631,1.918995703,0.621287825,0.627356001,0.341840559,0.426950612,0.175043527,0.212438011,0.254811511,0.604950429,0.711480623,0,0.960638876,0,0.631038398,0,2.431160097,4.083415398,1.264929357,1.699504087,2.419801717,6.638687839,0,6.879910785,9.604988414,0,0,0,0,0,0
