Y_dimension(mm),Button,True_depth(m),meas,button_raw
32.222,0.0,12.02115,2.970299e-05,0.0
32.222,0.0,12.02115,2.693065e-06,0.0
32.222,0.0,12.02115,3.641573e-06,0.0
32.222,0.0,12.021019606449954,4.222893e-06,0.0
32.222,0.0,12.020838275936889,4.658999e-06,0.0
32.222,0.0,12.02062277638599,4.996924e-06,0.0
32.222,0.0,12.020344480127784,5.22245e-06,0.0
32.222,0.0,12.020044458817669,4.88486e-06,0.0
32.222,0.0,12.01971401635683,4.389425e-06,0.0
32.222,0.0,12.019313789817422,4.4435e-06,0.0
32.222,0.0,12.01887496368117,4.470392e-06,0.0
32.222,0.0,12.018472877257018,4.79407e-06,0.0
32.222,0.0,12.018042152089938,4.399815e-06,0.0
32.222,0.0,12.01764369571119,4.25773e-06,0.0
32.222,0.0,12.017232687861824,4.257206e-06,0.0
32.222,0.0,12.016787523477152,4.441652e-06,0.0
32.222,0.0,12.016380448052423,4.573027e-06,0.0
32.222,0.0,12.015950790547665,4.549991e-06,0.0
32.222,0.0,12.015552825928488,4.670728e-06,0.0
32.222,0.0,12.015143870873093,4.615446e-06,0.0
32.222,0.0,12.014719410964608,4.335612e-06,0.0
32.222,0.0,12.01430402399258,4.549831e-06,0.0
32.222,0.0,12.013896492072623,4.253248e-06,0.0
32.222,0.0,12.013464120207312,4.609872e-06,0.0
32.222,0.0,12.013068327173904,4.511603e-06,0.0
32.222,0.0,12.01266588710014,4.275862e-06,0.0
32.222,0.0,12.012231493088004,4.462025e-06,0.0
32.222,0.0,12.011811005030992,4.382644e-06,0.0
32.222,0.0,12.011397414605558,4.296104e-06,0.0
32.222,0.0,12.010967836157832,4.346875e-06,0.0
32.222,0.0,12.010554866004655,4.219153e-06,0.0
32.222,0.0,12.010125353948972,4.342975e-06,0.0
32.222,0.0,12.009723631285413,4.231755e-06,0.0
32.222,0.0,12.00927570516749,4.255358e-06,0.0
32.222,0.0,12.008864006904457,4.451722e-06,0.0
