Y_dimension(mm),Button,True_depth(m),meas,button_raw
51.425,0.0,26.944246875,4.019225e-08,0.0
51.425,0.0,26.943996875,4.037505e-08,0.0
51.425,0.0,26.943746875,4.02418e-08,0.0
51.425,0.0,26.943496875,4.047435e-08,0.0
51.425,0.0,26.943246875,4.00052e-08,0.0
51.425,0.0,26.942996875,4.10324e-08,0.0
51.425,0.0,26.942746875,4.087675e-08,0.0
51.425,0.0,26.942496875,4.121905e-08,0.0
51.425,0.0,26.942246875,4.10447e-08,0.0
51.425,0.0,26.941996875,4.08049e-08,0.0
51.425,0.0,26.941746875,4.09355e-08,0.0
51.425,0.0,26.941496875,4.106815e-08,0.0
51.425,0.0,26.941246875,4.08832e-08,0.0
51.425,0.0,26.940996875,4.12497e-08,0.0
51.425,0.0,26.940746875,4.116775e-08,0.0
51.425,0.0,26.940496875,4.12032e-08,0.0
51.425,0.0,26.940246875,4.08341e-08,0.0
51.425,0.0,26.939996875,4.09922e-08,0.0
51.425,0.0,26.939746875,4.071005e-08,0.0
51.425,0.0,26.939496875,4.03862e-08,0.0
51.425,0.0,26.939246875,4.07315e-08,0.0
51.425,0.0,26.938996875,4.047485e-08,0.0
51.425,0.0,26.938746875,4.0585e-08,0.0
51.425,0.0,26.938496875,4.066215e-08,0.0
51.425,0.0,26.938246875,4.11407e-08,0.0
51.425,0.0,26.937996875,4.06412e-08,0.0
51.425,0.0,26.937746875,4.07854e-08,0.0
51.425,0.0,26.937496875,4.09708e-08,0.0
51.425,0.0,26.937246875,4.05531e-08,0.0
51.425,0.0,26.936996875,4.12007e-08,0.0
51.425,0.0,26.936746875,4.07907e-08,0.0
51.425,0.0,26.936496875,4.08641e-08,0.0
51.425,0.0,26.936246875,4.16241e-08,0.0
51.425,0.0,26.935996875,4.13041e-08,0.0
51.425,0.0,26.935746875,4.11839e-08,0.0
51.425,0.0,26.935496875,4.14049e-08,0.0
51.425,0.0,26.935246875,4.13098e-08,0.0
51.425,0.0,26.934996875,4.100815e-08,0.0
51.425,0.0,26.934746875,4.14571e-08,0.0
51.425,0.0,26.934496875,4.10395e-08,0.0
51.425,0.0,26.934246875,4.13085e-08,0.0
51.425,0.0,26.933996875,4.11344e-08,0.0
51.425,0.0,26.933746875,4.153175e-08,0.0
51.425,0.0,26.933496875,4.13762e-08,0.0
51.425,0.0,26.933246875,4.14632e-08,0.0
51.425,0.0,26.932996875,4.091675e-08,0.0
51.425,0.0,26.932746875,4.106235e-08,0.0
51.425,0.0,26.932496875,4.1002950000000004e-08,0.0
51.425,0.0,26.932246875,4.09249e-08,0.0
51.425,0.0,26.931996875,4.085550000000001e-08,0.0
51.425,0.0,26.931746875,4.13036e-08,0.0
51.425,0.0,26.931496875,4.08019e-08,0.0
51.425,0.0,26.931246875,4.06619e-08,0.0
51.425,0.0,26.930996875,4.06205e-08,0.0
51.425,0.0,26.930746875,4.042645e-08,0.0
51.425,0.0,26.930496875,4.04018e-08,0.0
51.425,0.0,26.930246875,4.15477e-08,0.0
51.425,0.0,26.929996875,4.04293e-08,0.0
51.425,0.0,26.929746875,4.02264e-08,0.0
51.425,0.0,26.929496875,4.0180350000000005e-08,0.0
51.425,0.0,26.929246875,4.03927e-08,0.0
51.425,0.0,26.928996875,4.0078e-08,0.0
51.425,0.0,26.928746875,4.01111e-08,0.0
51.425,0.0,26.928496875,4.01469e-08,0.0
51.425,0.0,26.928246875,4.02055e-08,0.0
51.425,0.0,26.927996875,4.00358e-08,0.0
51.425,0.0,26.927746875,4.01595e-08,0.0
51.425,0.0,26.927496875,4.05575e-08,0.0
51.425,0.0,26.927246875,4.024265e-08,0.0
51.425,0.0,26.926996875,3.97552e-08,0.0
51.425,0.0,26.926746875,4.04179e-08,0.0
51.425,0.0,26.926496875,4.04748e-08,0.0
51.425,0.0,26.926246875,3.9969e-08,0.0
51.425,0.0,26.925996875,4.073945e-08,0.0
51.425,0.0,26.925746875,4.08435e-08,0.0
51.425,0.0,26.925496875,4.03055e-08,0.0
51.425,0.0,26.925246875,4.04557e-08,0.0
51.425,0.0,26.924996875,4.054655e-08,0.0
51.425,0.0,26.924746875,4.05138e-08,0.0
51.425,0.0,26.924496875,4.040865e-08,0.0
51.425,0.0,26.924246875,4.09981e-08,0.0
51.425,0.0,26.923996875,4.0648900000000003e-08,0.0
51.425,0.0,26.923746875,4.070305e-08,0.0
51.425,0.0,26.923496875,4.03913e-08,0.0
51.425,0.0,26.923246875,4.040015e-08,0.0
51.425,0.0,26.922996875,3.9736200000000003e-08,0.0
51.425,0.0,26.922746875,4.02957e-08,0.0
51.425,0.0,26.922496875,4.03498e-08,0.0
51.425,0.0,26.922246875,3.97182e-08,0.0
51.425,0.0,26.921996875,4.0131850000000003e-08,0.0
51.425,0.0,26.921746875,3.98874e-08,0.0
51.425,0.0,26.921496875,3.99064e-08,0.0
51.425,0.0,26.921246875,3.944545e-08,0.0
51.425,0.0,26.920996875,3.94607e-08,0.0
51.425,0.0,26.920746875,3.92456e-08,0.0
51.425,0.0,26.920496875,3.97257e-08,0.0
51.425,0.0,26.920246875,3.90446e-08,0.0
51.425,0.0,26.919996875,3.92316e-08,0.0
51.425,0.0,26.919746875,3.86948e-08,0.0
51.425,0.0,26.919496875,3.85964e-08,0.0
51.425,0.0,26.919246875,3.838855e-08,0.0
51.425,0.0,26.918996875,3.852155e-08,0.0
51.425,0.0,26.918746875,3.841775e-08,0.0
51.425,0.0,26.918496875,3.85519e-08,0.0
51.425,0.0,26.918246875,3.79103e-08,0.0
51.425,0.0,26.917996875,3.7790750000000004e-08,0.0
51.425,0.0,26.917746875,3.7834350000000006e-08,0.0
51.425,0.0,26.917496875,3.72752e-08,0.0
51.425,0.0,26.917246875,3.76911e-08,0.0
51.425,0.0,26.916996875,3.759945e-08,0.0
51.425,0.0,26.916746875,3.768e-08,0.0
51.425,0.0,26.916496875,3.77938e-08,0.0
51.425,0.0,26.916246875,3.792160000000001e-08,0.0
51.425,0.0,26.915996875,3.75695e-08,0.0
51.425,0.0,26.915746875,3.81963e-08,0.0
51.425,0.0,26.915496875,3.8105750000000004e-08,0.0
51.425,0.0,26.915246875,3.78839e-08,0.0
51.425,0.0,26.914996875,3.830265e-08,0.0
51.425,0.0,26.914746875,3.864915e-08,0.0
51.425,0.0,26.914496875,3.86216e-08,0.0
51.425,0.0,26.914246875,3.86541e-08,0.0
51.425,0.0,26.913996875,3.88087e-08,0.0
51.425,0.0,26.913746875,3.88626e-08,0.0
51.425,0.0,26.913496875,3.90067e-08,0.0
51.425,0.0,26.913246875,3.90029e-08,0.0
51.425,0.0,26.912996875,3.9099100000000004e-08,0.0
51.425,0.0,26.912746875,3.90545e-08,0.0
51.425,0.0,26.912496875,3.88598e-08,0.0
51.425,0.0,26.912246875,3.979885e-08,0.0
51.425,0.0,26.911996875,3.87767e-08,0.0
51.425,0.0,26.911746875,3.931855000000001e-08,0.0
51.425,0.0,26.911496875,3.89797e-08,0.0
51.425,0.0,26.911246875,3.89719e-08,0.0
51.425,0.0,26.910996875,3.90915e-08,0.0
51.425,0.0,26.910746875,3.902625e-08,0.0
51.425,0.0,26.910496875,3.92978e-08,0.0
51.425,0.0,26.910246875,3.876955e-08,0.0
51.425,0.0,26.909996875,3.9061e-08,0.0
51.425,0.0,26.909746875,3.85287e-08,0.0
51.425,0.0,26.909496875,3.90098e-08,0.0
51.425,0.0,26.909246875,3.92975e-08,0.0
51.425,0.0,26.908996875,3.857425e-08,0.0
51.425,0.0,26.908746875,3.9341900000000004e-08,0.0
51.425,0.0,26.908496875,3.93486e-08,0.0
51.425,0.0,26.908246875,3.917815e-08,0.0
51.425,0.0,26.907996875,3.92808e-08,0.0
51.425,0.0,26.907746875,3.93205e-08,0.0
51.425,0.0,26.907496875,3.942225e-08,0.0
51.425,0.0,26.907246875,3.94518e-08,0.0
51.425,0.0,26.906996875,3.940955e-08,0.0
51.425,0.0,26.906746875,3.933725e-08,0.0
51.425,0.0,26.906496875,3.93053e-08,0.0
51.425,0.0,26.906246875,3.9117000000000005e-08,0.0
51.425,0.0,26.905996875,3.948505e-08,0.0
51.425,0.0,26.905746875,3.90368e-08,0.0
51.425,0.0,26.905496875,3.9544800000000003e-08,0.0
51.425,0.0,26.905246875,3.92043e-08,0.0
51.425,0.0,26.904996875,3.985455e-08,0.0
51.425,0.0,26.904746875,3.90355e-08,0.0
51.425,0.0,26.904496875,3.91567e-08,0.0
51.425,0.0,26.904246875,3.904870000000001e-08,0.0
51.425,0.0,26.903996875,3.918105e-08,0.0
51.425,0.0,26.903746875,3.84217e-08,0.0
51.425,0.0,26.903496875,3.89461e-08,0.0
51.425,0.0,26.903246875,3.885905e-08,0.0
51.425,0.0,26.902996875,3.907085000000001e-08,0.0
51.425,0.0,26.902746875,3.91074e-08,0.0
51.425,0.0,26.902496875,3.923495e-08,0.0
51.425,0.0,26.902246875,3.9477e-08,0.0
51.425,0.0,26.901996875,3.939255e-08,0.0
51.425,0.0,26.901746875,3.94857e-08,0.0
