Y_dimension(mm),Button,True_depth(m),meas,button_raw
61.28,0.0,20.370525,2.81064e-08,0.0
61.28,0.0,20.370275,2.780495e-08,0.0
61.28,0.0,20.370025,2.79404e-08,0.0
61.28,0.0,20.369775,2.78004e-08,1.0
61.28,0.0,20.369525,2.83016e-08,1.0
61.28,0.0,20.369275,2.8268300000000002e-08,1.0
61.28,0.0,20.369025,2.76703e-08,1.0
61.28,0.0,20.368775,2.757035e-08,0.0
61.28,0.0,20.368525,2.77061e-08,1.0
61.28,0.0,20.368275,2.74042e-08,1.0
61.28,0.0,20.368025,2.718295e-08,1.0
61.28,0.0,20.367775,2.77218e-08,1.0
61.28,0.0,20.367525,2.8027e-08,1.0
61.28,0.0,20.367275,2.70688e-08,1.0
61.28,0.0,20.367025,2.741385e-08,1.0
61.28,0.0,20.366775,2.71164e-08,1.0
61.28,0.0,20.366525,2.65978e-08,1.0
61.28,0.0,20.366275,2.651005e-08,1.0
61.28,0.0,20.366025,2.686855000000001e-08,1.0
61.28,0.0,20.365775,2.65962e-08,1.0
61.28,0.0,20.365525,2.707215e-08,1.0
61.28,0.0,20.365275,2.699945e-08,1.0
61.28,0.0,20.365025,2.71106e-08,0.0
61.28,0.0,20.364775,2.69262e-08,1.0
61.28,0.0,20.364525,2.70616e-08,1.0
61.28,0.0,20.364275,2.641485e-08,1.0
61.28,0.0,20.364025,2.674545e-08,1.0
61.28,0.0,20.363775,2.66754e-08,1.0
61.28,0.0,20.363525,2.669915e-08,1.0
61.28,0.0,20.363275,2.6587e-08,1.0
61.28,0.0,20.363025,2.70227e-08,1.0
61.28,0.0,20.362775,2.714435e-08,1.0
61.28,0.0,20.362525,2.70039e-08,1.0
61.28,0.0,20.362275,2.722165e-08,1.0
61.28,0.0,20.362025,2.702825e-08,1.0
61.28,0.0,20.361775,2.67616e-08,1.0
61.28,0.0,20.361525,2.68062e-08,1.0
61.28,0.0,20.361275,2.671055e-08,1.0
61.28,0.0,20.361025,2.68079e-08,0.0
61.28,0.0,20.360775,2.68731e-08,1.0
61.28,0.0,20.360525000000003,2.66249e-08,1.0
61.28,0.0,20.360275,2.712455e-08,1.0
61.28,0.0,20.360025,2.64662e-08,0.0
61.28,0.0,20.359775,2.67592e-08,1.0
61.28,0.0,20.359525,2.686235e-08,1.0
61.28,0.0,20.359275,2.64437e-08,1.0
61.28,0.0,20.359025000000003,2.66052e-08,1.0
61.28,0.0,20.358775,2.68322e-08,1.0
61.28,0.0,20.358525,2.66031e-08,1.0
61.28,0.0,20.358275,2.666775e-08,1.0
61.28,0.0,20.358025,2.68414e-08,0.0
61.28,0.0,20.357775,2.64798e-08,1.0
61.28,0.0,20.357525000000003,2.686965e-08,1.0
61.28,0.0,20.357275,2.67285e-08,1.0
61.28,0.0,20.357025,2.653085e-08,0.0
61.28,0.0,20.356775000000003,2.57871e-08,1.0
61.28,0.0,20.356525,2.64718e-08,1.0
61.28,0.0,20.356275,2.62202e-08,1.0
61.28,0.0,20.356025,2.68641e-08,0.0
61.28,0.0,20.355775,2.62789e-08,1.0
61.28,0.0,20.355525,2.57569e-08,1.0
61.28,0.0,20.355275,2.62234e-08,1.0
61.28,0.0,20.355025,2.65945e-08,0.0
61.28,0.0,20.354775,2.63857e-08,1.0
61.28,0.0,20.354525,2.689495e-08,1.0
61.28,0.0,20.354275,2.6543250000000002e-08,1.0
61.28,0.0,20.354025,2.64633e-08,0.0
61.28,0.0,20.353775,2.5715850000000002e-08,1.0
61.28,0.0,20.353525,2.66895e-08,1.0
61.28,0.0,20.353275,2.60738e-08,1.0
61.28,0.0,20.353025,2.64514e-08,0.0
61.28,0.0,20.352775,2.62642e-08,1.0
61.28,0.0,20.352525,2.608045e-08,1.0
61.28,0.0,20.352275,2.656985e-08,1.0
61.28,0.0,20.352025,2.65328e-08,1.0
61.28,0.0,20.351775,2.581725e-08,1.0
61.28,0.0,20.351525,2.63312e-08,1.0
61.28,0.0,20.351275,2.63487e-08,1.0
61.28,0.0,20.351025,2.5445e-08,0.0
61.28,0.0,20.350775,2.581385e-08,1.0
61.28,0.0,20.350525,2.6523e-08,1.0
61.28,0.0,20.350275,2.60255e-08,1.0
61.28,0.0,20.350025,2.60181e-08,1.0
61.28,0.0,20.349775,2.54401e-08,1.0
61.28,0.0,20.349525,2.6086800000000003e-08,1.0
61.28,0.0,20.349275,2.59428e-08,1.0
61.28,0.0,20.349025,2.611995e-08,0.0
61.28,0.0,20.348775,2.61368e-08,1.0
61.28,0.0,20.348525,2.60145e-08,1.0
61.28,0.0,20.348275,2.69666e-08,1.0
61.28,0.0,20.348025,2.60121e-08,1.0
61.28,0.0,20.347775,2.588955e-08,1.0
61.28,0.0,20.347525,2.624565e-08,1.0
61.28,0.0,20.347275,2.5873e-08,1.0
61.28,0.0,20.347025,2.64692e-08,1.0
61.28,0.0,20.346775,2.57812e-08,1.0
