Y_dimension(mm),Button,True_depth(m),meas,button_raw
46.813,0.0,36.716896875,2.253265e-05,0.0
46.813,0.0,36.716896875,-3.676687e-07,0.0
46.813,0.0,36.716896875,5.729962e-07,0.0
46.813,0.0,36.71679234549215,1.174994e-06,0.0
46.813,0.0,36.71661029519719,1.632943e-06,0.0
46.813,0.0,36.71636397174698,1.983237e-06,0.0
46.813,0.0,36.71610453040321,2.073008e-06,0.0
46.813,0.0,36.71581986360444,1.909939e-06,0.0
46.813,0.0,36.715470782288605,2.148634e-06,0.0
46.813,0.0,36.71507723839041,2.342334e-06,0.0
46.813,0.0,36.71466231370177,2.391913e-06,0.0
46.813,0.0,36.71422780472548,2.363624e-06,0.0
46.813,0.0,36.71379489066488,2.197135e-06,0.0
46.813,0.0,36.71337348958386,2.571614e-06,0.0
46.813,0.0,36.71295337209267,2.446934e-06,0.0
46.813,0.0,36.712529415900256,2.543471e-06,0.0
46.813,0.0,36.71212744760952,2.788976e-06,0.0
46.813,0.0,36.711700322160645,2.815519e-06,0.0
46.813,0.0,36.71126898139443,2.763889e-06,0.0
46.813,0.0,36.71084719675841,2.885805e-06,0.0
46.813,0.0,36.710452016805455,2.828965e-06,0.0
46.813,0.0,36.71001514053109,2.801389e-06,0.0
46.813,0.0,36.70962808741234,2.766858e-06,0.0
46.813,0.0,36.70918160940859,2.645378e-06,0.0
46.813,0.0,36.70877053329571,2.570858e-06,0.0
46.813,0.0,36.70836288471839,2.518384e-06,0.0
46.813,0.0,36.70795174770293,2.627436e-06,0.0
46.813,0.0,36.70752558522163,2.344736e-06,0.0
46.813,0.0,36.70713831202928,2.143352e-06,0.0
46.813,0.0,36.70670453200732,2.419169e-06,0.0
46.813,0.0,36.70628128274667,2.682704e-06,0.0
46.813,0.0,36.70587342883978,2.580913e-06,0.0
46.813,0.0,36.70544959423851,2.641944e-06,0.0
46.813,0.0,36.70503160950064,2.816683e-06,0.0
46.813,0.0,36.70461095152501,2.842295e-06,0.0
46.813,0.0,36.70419690216956,2.768327e-06,0.0
46.813,0.0,36.70378473945908,2.845249e-06,0.0
46.813,0.0,36.70335016612977,2.757894e-06,0.0
46.813,0.0,36.702926755725976,2.571978e-06,0.0
46.813,0.0,36.70249690902971,2.620814e-06,0.0
46.813,0.0,36.70210877904375,2.631554e-06,0.0
46.813,0.0,36.70166523549965,2.276473e-06,0.0
46.813,0.0,36.70124154032258,2.160625e-06,0.0
46.813,0.0,36.700824704378256,2.215325e-06,0.0
46.813,0.0,36.70041898183388,2.551955e-06,0.0
46.813,0.0,36.69999555269046,2.692381e-06,0.0
46.813,0.0,36.69956867039717,2.847286e-06,0.0
46.813,0.0,36.69918207363155,2.882167e-06,0.0
46.813,0.0,36.69873184020864,2.807283e-06,0.0
46.813,0.0,36.69834912377807,2.807195e-06,0.0
46.813,0.0,36.697939098589,2.859349e-06,0.0
46.813,0.0,36.69751107899892,2.786808e-06,0.0
46.813,0.0,36.69711595317922,2.801695e-06,0.0
46.813,0.0,36.69668273987677,2.695087e-06,0.0
46.813,0.0,36.69627959594775,2.457949e-06,0.0
46.813,0.0,36.69586093673342,2.41572e-06,0.0
46.813,0.0,36.695434118436815,2.432513e-06,0.0
46.813,0.0,36.69502244221902,2.72652e-06,0.0
46.813,0.0,36.69461848145469,2.852961e-06,0.0
46.813,0.0,36.69418008297141,2.642802e-06,0.0
46.813,0.0,36.693759711439725,2.268702e-06,0.0
46.813,0.0,36.69333522403398,2.300978e-06,0.0
46.813,0.0,36.69289292297316,2.754125e-06,0.0
46.813,0.0,36.69249733802533,2.901579e-06,0.0
46.813,0.0,36.69206484511464,2.845089e-06,0.0
46.813,0.0,36.69166981622894,2.86648e-06,0.0
46.813,0.0,36.6912412368183,2.853325e-06,0.0
46.813,0.0,36.69082196904751,2.826084e-06,0.0
46.813,0.0,36.69038099249684,2.84308e-06,0.0
46.813,0.0,36.68995470291073,2.810018e-06,0.0
46.813,0.0,36.68955655505223,2.712273e-06,0.0
46.813,0.0,36.68913223117328,2.530476e-06,0.0
46.813,0.0,36.68874887032309,2.560686e-06,0.0
46.813,0.0,36.68830913475766,2.729605e-06,0.0
46.813,0.0,36.68790122438405,2.734538e-06,0.0
46.813,0.0,36.68748600124947,2.766552e-06,0.0
46.813,0.0,36.68708188166657,2.907705e-06,0.0
46.813,0.0,36.686682846271374,2.66495e-06,0.0
46.813,0.0,36.68624139180208,2.423243e-06,0.0
46.813,0.0,36.68582596627668,2.497967e-06,0.0
46.813,0.0,36.6853951283882,2.727043e-06,0.0
46.813,0.0,36.68498585614786,2.774221e-06,0.0
46.813,0.0,36.68457890235772,2.625078e-06,0.0
46.813,0.0,36.68413655770067,2.684799e-06,0.0
46.813,0.0,36.6837311588432,2.809815e-06,0.0
46.813,0.0,36.68331117204404,2.880159e-06,0.0
46.813,0.0,36.68287897433295,2.496265e-06,0.0
46.813,0.0,36.68246359970957,2.487897e-06,0.0
46.813,0.0,36.682028826325386,2.591609e-06,0.0
46.813,0.0,36.68163341630945,2.700384e-06,0.0
46.813,0.0,36.68120196093378,2.871224e-06,0.0
46.813,0.0,36.68078667279365,2.867659e-06,0.0
46.813,0.0,36.68034371524104,2.90449e-06,0.0
46.813,0.0,36.67993844979429,2.864064e-06,0.0
46.813,0.0,36.67952693969824,2.817513e-06,0.0
46.813,0.0,36.67911473128733,2.615314e-06,0.0
46.813,0.0,36.678711351349016,2.506204e-06,0.0
46.813,0.0,36.67827729851021,2.635265e-06,0.0
46.813,0.0,36.67786329837576,2.834102e-06,0.0
46.813,0.0,36.67746420147673,2.984933e-06,0.0
46.813,0.0,36.677033134352456,2.855333e-06,0.0
46.813,0.0,36.67664536879352,2.91891e-06,0.0
46.813,0.0,36.67620979105044,2.966015e-06,0.0
46.813,0.0,36.675794411477305,2.931993e-06,0.0
46.813,0.0,36.675385183946105,2.891844e-06,0.0
46.813,0.0,36.674955843294256,2.987945e-06,0.0
46.813,0.0,36.67454918864148,2.900721e-06,0.0
46.813,0.0,36.674132576464245,2.536966e-06,0.0
46.813,0.0,36.67369965104625,2.758257e-06,0.0
46.813,0.0,36.673267954369614,2.829824e-06,0.0
46.813,0.0,36.6728569458631,2.816829e-06,0.0
46.813,0.0,36.67241861351724,2.735891e-06,0.0
46.813,0.0,36.67201857810597,2.374582e-06,0.0
46.813,0.0,36.671582511179565,2.357672e-06,0.0
46.813,0.0,36.67118107887287,2.467568e-06,0.0
46.813,0.0,36.670754361820414,2.864894e-06,0.0
46.813,0.0,36.67033030704003,2.848392e-06,0.0
46.813,0.0,36.669912968213616,2.732064e-06,0.0
46.813,0.0,36.66948575848585,2.841334e-06,0.0
46.813,0.0,36.66909114886617,2.917746e-06,0.0
46.813,0.0,36.66868994962648,2.921341e-06,0.0
46.813,0.0,36.66824745871424,3.004287e-06,0.0
46.813,0.0,36.66782648074268,2.986548e-06,0.0
46.813,0.0,36.66741163926096,2.800254e-06,0.0
46.813,0.0,36.66701917291618,2.780129e-06,0.0
46.813,0.0,36.66658719189596,2.629968e-06,0.0
46.813,0.0,36.6661838937292,2.533474e-06,0.0
46.813,0.0,36.665778405519184,2.718196e-06,0.0
46.813,0.0,36.66533699949355,2.977584e-06,0.0
46.813,0.0,36.66492772039207,2.930246e-06,0.0
46.813,0.0,36.6645167194682,2.987799e-06,0.0
46.813,0.0,36.66407378300529,3.044493e-06,0.0
46.813,0.0,36.66365468928928,2.942237e-06,0.0
46.813,0.0,36.66324478845693,2.906774e-06,0.0
46.813,0.0,36.66282582563107,2.906105e-06,0.0
46.813,0.0,36.66239537152883,2.923116e-06,0.0
46.813,0.0,36.66197145505928,2.949251e-06,0.0
46.813,0.0,36.66157298365946,3.101493e-06,0.0
46.813,0.0,36.66113684878793,3.104651e-06,0.0
46.813,0.0,36.66073084708176,3.01699e-06,0.0
46.813,0.0,36.66028813062765,2.979388e-06,0.0
46.813,0.0,36.659877493997534,2.980654e-06,0.0
46.813,0.0,36.65944701252453,2.907225e-06,0.0
46.813,0.0,36.65905266069802,2.988541e-06,0.0
46.813,0.0,36.65865832725186,3.177818e-06,0.0
