Y_dimension(mm),Button,True_depth(m),meas,button_raw
34.192,0.0,0.6672765625,1.12221e-08,0.0
34.192,0.0,0.6670265624999999,1.119545e-08,0.0
34.192,0.0,0.6667765625,1.11189e-08,0.0
34.192,0.0,0.6665265625,1.12488e-08,0.0
34.192,0.0,0.6662765625,1.13294e-08,0.0
34.192,0.0,0.6660265624999999,1.12868e-08,0.0
34.192,0.0,0.6657765625,1.1484e-08,0.0
34.192,0.0,0.6655265625,1.14921e-08,0.0
34.192,0.0,0.6652765625,1.18865e-08,0.0
34.192,0.0,0.6650265624999999,1.19095e-08,0.0
34.192,0.0,0.6647765625,1.21033e-08,0.0
34.192,0.0,0.6645265625,1.23713e-08,0.0
34.192,0.0,0.6642765625,1.246965e-08,0.0
34.192,0.0,0.6640265624999999,1.22027e-08,0.0
34.192,0.0,0.6637765625,1.21271e-08,0.0
34.192,0.0,0.6635265625,1.243455e-08,0.0
34.192,0.0,0.6632765625,1.27561e-08,0.0
34.192,0.0,0.6630265624999999,1.2625e-08,0.0
34.192,0.0,0.6627765624999999,1.31878e-08,0.0
34.192,0.0,0.6625265625,1.2687450000000001e-08,0.0
34.192,0.0,0.6622765625,1.277405e-08,0.0
34.192,0.0,0.6620265624999999,1.27117e-08,0.0
34.192,0.0,0.6617765624999999,1.24896e-08,0.0
34.192,0.0,0.6615265625,1.30216e-08,0.0
34.192,0.0,0.6612765625,1.319275e-08,0.0
34.192,0.0,0.6610265624999999,1.278625e-08,0.0
34.192,0.0,0.6607765624999999,1.27991e-08,0.0
34.192,0.0,0.6605265625,1.289815e-08,0.0
34.192,0.0,0.6602765625,1.2983e-08,0.0
34.192,0.0,0.6600265624999999,1.2778500000000001e-08,0.0
34.192,0.0,0.6597765624999999,1.27261e-08,0.0
34.192,0.0,0.6595265625,1.28516e-08,0.0
34.192,0.0,0.6592765625,1.37087e-08,0.0
34.192,0.0,0.6590265624999999,1.317505e-08,0.0
34.192,0.0,0.6587765624999999,1.27979e-08,0.0
34.192,0.0,0.6585265625,1.332095e-08,0.0
34.192,0.0,0.6582765625,1.36326e-08,0.0
34.192,0.0,0.6580265624999999,1.28763e-08,0.0
34.192,0.0,0.6577765624999999,1.2901e-08,0.0
34.192,0.0,0.6575265625,1.316675e-08,0.0
34.192,0.0,0.6572765625,1.320235e-08,0.0
34.192,0.0,0.6570265624999999,1.28944e-08,0.0
